# Annotated with Bakta
# Software: v1.9.4
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	550202	551311	+	JCNBHB_02730	yqeH	ribosome biogenesis GTPase YqeH	COG:COG1161, COG:J, GO:0003924, GO:0005525, GO:0005737, GO:0042254, RefSeq:WP_002381381.1, SO:0001217, UniParc:UPI00019F68E4, UniRef:UniRef100_A0A9P2GCP8, UniRef:UniRef50_A0A0F4LVG2, UniRef:UniRef90_Q830B7
contig_1	cds	551335	551646	+	JCNBHB_02735	yhbY	ribosome assembly RNA-binding protein YhbY	COG:COG1534, COG:J, GO:0003723, GO:0005737, GO:0008150, RefSeq:WP_002356298.1, SO:0001217, UniParc:UPI000005C6E0, UniRef:UniRef100_A0A640MQE0, UniRef:UniRef50_K0IXL4, UniRef:UniRef90_A0A2S7LYB0
contig_1	cds	551664	552323	+	JCNBHB_02740	nadD	nicotinate-nucleotide adenylyltransferase	COG:COG1057, COG:H, EC:2.7.7.18, GO:0004515, GO:0005524, GO:0009435, GO:0016779, RefSeq:WP_002359387.1, SO:0001217, UniParc:UPI00019F3810, UniRef:UniRef100_C7D0I7, UniRef:UniRef50_Q830B9, UniRef:UniRef90_Q830B9
contig_1	cds	552301	552891	+	JCNBHB_02745	yqeK	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	COG:COG1713, COG:TR, EC:3.6.1.41, RefSeq:WP_002359388.1, SO:0001217, UniParc:UPI0001B1DBD8, UniRef:UniRef100_C7D0I8, UniRef:UniRef50_F4BNY6, UniRef:UniRef90_E2YXP5
contig_1	cds	553127	553276	+	JCNBHB_02750	rsfS	Ribosomal silencing factor RsfS	SO:0001217, UniParc:UPI00019CD1EF, UniRef:UniRef100_A0A640MQS8, UniRef:UniRef50_A0A640MQS8, UniRef:UniRef90_A0A640MQS8
contig_1	cds	553278	554018	+	JCNBHB_02755	ubiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	COG:COG2226, COG:H, RefSeq:WP_002356302.1, SO:0001217, UniParc:UPI000005C6DD, UniRef:UniRef100_A0A640MRR6, UniRef:UniRef50_A0A2Z5Z2N4, UniRef:UniRef90_A0A8S6XIW2
contig_1	cds	554108	555286	+	JCNBHB_02760	tmcAL	nucleotidyltransferase	COG:COG1323, COG:J, EC:6.3.4.-, GO:0000049, GO:0005524, GO:0005737, GO:0006400, GO:0016879, SO:0001217, UniParc:UPI0002D4C4AC, UniRef:UniRef100_A0A640MQL2, UniRef:UniRef50_Q830C2, UniRef:UniRef90_Q830C2
contig_1	cds	555373	556092	+	JCNBHB_02765	tACO1	YebC/PmpR family DNA-binding transcriptional regulator	COG:COG0217, COG:KJ, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_002356305.1, SO:0001217, UniParc:UPI00019C6A70, UniRef:UniRef100_A0A9P2WZM5, UniRef:UniRef50_Q8ZK08, UniRef:UniRef90_Q830C3
contig_1	cds	556339	557157	+	JCNBHB_02770		DUF6287 domain-containing protein	RefSeq:WP_010707128.1, SO:0001217, UniParc:UPI000314A649, UniRef:UniRef100_C7D0J3, UniRef:UniRef50_R3J3A2, UniRef:UniRef90_A0A059MWB6
contig_1	cds	557436	558380	-	JCNBHB_02775		endo-beta-N-acetylglucosaminidase	BlastRules:WP_002382461, EC:3.2.1.96, GO:0005975, GO:0033925, RefSeq:WP_002382461.1, SO:0001217, UniParc:UPI000005C6D9, UniRef:UniRef100_A0A640MQ11, UniRef:UniRef50_C7D0J4, UniRef:UniRef90_C7D0J4
contig_1	cds	558538	559119	-	JCNBHB_02780		DUF218 domain-containing protein	RefSeq:WP_002359392.1, SO:0001217, UniParc:UPI000005C6D8, UniRef:UniRef100_A0A1B4XRC0, UniRef:UniRef50_S4D911, UniRef:UniRef90_S4D911
contig_1	cds	559241	560104	+	JCNBHB_02785	ant(6)	Aminoglycoside 6-adenylyltransferase	EC:2.7.7.-, KEGG:K05593, RefSeq:WP_002359393.1, SO:0001217, UniParc:UPI0001B1DBDC, UniRef:UniRef100_A0A1Q1FX92, UniRef:UniRef50_R2QPT0, UniRef:UniRef90_X5NTY7
contig_1	cds	560251	561696	+	JCNBHB_02790		ErfK/YbiS/YcfS/YnhG	RefSeq:WP_002359395.1, SO:0001217, UniParc:UPI0001B1DBDD, UniRef:UniRef100_A0A9Q8U3T6, UniRef:UniRef50_R2T4Z8, UniRef:UniRef90_S4CDI5
contig_1	cds	561862	562041	+	JCNBHB_02795	pptA	2-hydroxymuconate tautomerase	COG:COG1942, COG:Q, EC:5.3.2.-, EC:5.3.2.6, GO:0006725, GO:0016853, GO:0016862, RefSeq:WP_002356318.1, SO:0001217, UniParc:UPI000005C6D5, UniRef:UniRef100_Q830C9, UniRef:UniRef50_Q830C9, UniRef:UniRef90_Q830C9
contig_1	cds	562438	564375	+	JCNBHB_02800	thrS	threonine--tRNA ligase	COG:COG0441, COG:J, EC:6.1.1.3, GO:0000049, GO:0004829, GO:0005524, GO:0005737, GO:0006435, GO:0016740, GO:0046872, RefSeq:WP_002359397.1, SO:0001217, UniParc:UPI0001B1DBDE, UniRef:UniRef100_X5NTX6, UniRef:UniRef50_Q2FXP7, UniRef:UniRef90_Q830D0
contig_1	cds	564540	566675	+	JCNBHB_02805		Penicillin-binding protein 2	RefSeq:WP_002359399.1, SO:0001217, UniParc:UPI0001B1DBDF, UniRef:UniRef100_A0A1J6XHH8, UniRef:UniRef90_Q830D1
contig_1	cds	566801	566950	+	JCNBHB_02810	rpmG	50S ribosomal protein L33	COG:COG0267, COG:J, GO:0000315, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0022625, GO:1990904, RefSeq:WP_002356321.1, SO:0001217, UniParc:UPI000005C6D2, UniRef:UniRef100_P59628, UniRef:UniRef50_P59628, UniRef:UniRef90_P59628
contig_1	cds	567053	568234	-	JCNBHB_02815		site-specific integrase	RefSeq:WP_002404531.1, SO:0001217, UniParc:UPI0001E1A249, UniRef:UniRef100_UPI0001E1A249, UniRef:UniRef90_A0A8S5TLI3
contig_1	cds	568359	568877	-	JCNBHB_02820		hypothetical protein	RefSeq:WP_002404532.1, SO:0001217, UniParc:UPI0001E1A24A, UniRef:UniRef100_UPI0001E1A24A, UniRef:UniRef50_R3KCR8, UniRef:UniRef90_R3KCR8
contig_1	cds	568965	569387	-	JCNBHB_02825		Toxin-antitoxin system, toxin component domain protein	RefSeq:WP_002404533.1, SO:0001217, UniParc:UPI0001E1A24B, UniRef:UniRef100_UPI0001E1A24B, UniRef:UniRef50_I6SZ76, UniRef:UniRef90_S4GSB8
contig_1	cds	569405	569680	-	JCNBHB_02830		DNA-binding helix-turn-helix protein	SO:0001217, UniRef:UniRef50_S4FCW0
contig_1	cds	570021	570203	+	JCNBHB_02835		HTH cro/C1-type domain-containing protein	RefSeq:WP_002404535.1, SO:0001217, UniParc:UPI0001E1A24D, UniRef:UniRef100_UPI0001E1A24D, UniRef:UniRef50_A0A242CY08, UniRef:UniRef90_S4FMN6
contig_1	cds	570216	570485	+	JCNBHB_02840	merR	MerR family transcriptional regulator	RefSeq:WP_002404536.1, SO:0001217, UniParc:UPI0001E1A24E, UniRef:UniRef100_UPI0001E1A24E, UniRef:UniRef50_Q830E1, UniRef:UniRef90_Q830E1
contig_1	cds	570524	570664	+	JCNBHB_02845		hypothetical protein	
contig_1	cds	570811	571260	-	JCNBHB_02850		Phage protein	RefSeq:WP_002404538.1, SO:0001217, UniParc:UPI0001E1A250, UniRef:UniRef100_UPI0001E1A250, UniRef:UniRef50_R3KC77, UniRef:UniRef90_R3KC77
contig_1	cds	571338	572048	+	JCNBHB_02855		Anti-repressor protein	RefSeq:WP_010707995.1, SO:0001217, UniParc:UPI00032DB03A, UniRef:UniRef100_UPI00032DB03A, UniRef:UniRef50_A0A192YL10, UniRef:UniRef90_D2IYT0
contig_1	cds	572059	572211	+	JCNBHB_02860		hypothetical protein	RefSeq:WP_010707996.1, SO:0001217, UniParc:UPI00032DA4D3, UniRef:UniRef100_A0A9Q8X2J9, UniRef:UniRef50_A0A9Q8X2J9, UniRef:UniRef90_A0A9Q8X2J9
contig_1	cds	572183	572572	-	JCNBHB_02865		DUF2513 domain-containing protein	RefSeq:WP_010707997.1, SO:0001217, UniParc:UPI0003303796, UniRef:UniRef100_UPI0003303796, UniRef:UniRef50_K8ME75, UniRef:UniRef90_A0A9Q8X3Q6
contig_1	cds	572635	572745	+	JCNBHB_02870		hypothetical protein	SO:0001217, UniRef:UniRef50_R3L6C9
contig_1	cds	572756	572941	+	JCNBHB_02875		DUF2524 domain-containing protein	RefSeq:WP_010707999.1, SO:0001217, UniParc:UPI00032E90D6, UniRef:UniRef100_UPI00032E90D6, UniRef:UniRef50_D2IYT1, UniRef:UniRef90_A0A640NQ96
contig_1	cds	572953	573126	+	JCNBHB_02880		Phage protein	RefSeq:WP_002395693.1, SO:0001217, UniParc:UPI0001E19481, UniRef:UniRef100_A0A125WA68, UniRef:UniRef50_R3GR71, UniRef:UniRef90_R3GR71
contig_1	cds	573123	573236	+	JCNBHB_02885		Phage protein	SO:0001217, UniRef:UniRef50_C9E2M6, UniRef:UniRef90_A0A6I4XZ31
contig_1	cds	573325	573447	+	JCNBHB_02890	abrB	Toxin-antitoxin system, antitoxin component, AbrB family	RefSeq:WP_002414628.1, SO:0001217, UniParc:UPI0002913ECA, UniRef:UniRef100_R3J2U0, UniRef:UniRef50_A0A828QLV2, UniRef:UniRef90_A0A828QLV2
contig_1	cds	573431	573910	+	JCNBHB_02895		Siphovirus Gp157 family protein	RefSeq:WP_010708001.1, SO:0001217, UniParc:UPI00032FF03E, UniRef:UniRef100_UPI00032FF03E, UniRef:UniRef50_R3JGK7, UniRef:UniRef90_R3JGK7
contig_1	cds	573922	574938	+	JCNBHB_02900		AAA+ ATPase domain-containing protein	RefSeq:WP_002365157.1, SO:0001217, UniParc:UPI0001B2B524, UniRef:UniRef100_R3GRK7, UniRef:UniRef50_A0A4P8KEH9, UniRef:UniRef90_R3GRK7
contig_1	cds	574943	575584	+	JCNBHB_02905		Phage protein	RefSeq:WP_002414632.1, SO:0001217, UniParc:UPI000290DCA8, UniRef:UniRef100_UPI000290DCA8, UniRef:UniRef50_S0K1N9, UniRef:UniRef90_R3GR64
contig_1	cds	575588	576439	+	JCNBHB_02910		Helix-turn-helix domain-containing protein	RefSeq:WP_010708002.1, SO:0001217, UniParc:UPI000330FDC9, UniRef:UniRef100_UPI000330FDC9, UniRef:UniRef50_S4C869, UniRef:UniRef90_A0A9P2GCS9
contig_1	cds	576444	576971	+	JCNBHB_02915	ssb	Single-stranded DNA-binding protein	RefSeq:WP_010708003.1, SO:0001217, UniParc:UPI00032F9783, UniRef:UniRef100_UPI00032F9783, UniRef:UniRef50_A0A094Y4Q3, UniRef:UniRef90_A0A6I4XMQ0
contig_1	cds	576983	577312	+	JCNBHB_02920		Phage protein	RefSeq:WP_010708004.1, SO:0001217, UniParc:UPI00032F2290, UniRef:UniRef100_UPI00032F2290, UniRef:UniRef50_R3JJ46, UniRef:UniRef90_R3JJ46
contig_1	cds	577338	577538	+	JCNBHB_02925		hypothetical protein	RefSeq:WP_010708005.1, SO:0001217, UniParc:UPI00032E5EDA, UniRef:UniRef100_UPI00046C5892, UniRef:UniRef50_A0A125W5Z4, UniRef:UniRef90_UPI00046C5892
contig_1	cds	577628	578056	+	JCNBHB_02930		Uncharacterized protein gp27	SO:0001217, UniRef:UniRef50_A0A6G5YE34, UniRef:UniRef90_D2IZ73
contig_1	cds	578058	578378	+	JCNBHB_02935	pcfU	PcfU	RefSeq:WP_010708007.1, SO:0001217, UniParc:UPI0001BEF423, UniRef:UniRef100_D2IYU7, UniRef:UniRef50_Q82YJ8, UniRef:UniRef90_A0A125W4I5
contig_1	cds	578399	578770	+	JCNBHB_02940	yopX	YopX superfamily protein	RefSeq:WP_010708008.1, SO:0001217, UniParc:UPI0001BEF462, UniRef:UniRef100_D2IZL0, UniRef:UniRef50_A0A0M2A8G4, UniRef:UniRef90_D2IZL0
contig_1	cds	578770	579129	+	JCNBHB_02945		Uncharacterized protein gp28	SO:0001217, UniParc:UPI0001BEF463, UniRef:UniRef100_D2IZL1, UniRef:UniRef50_A8E2L3, UniRef:UniRef90_D2IZL1
contig_1	cds	579153	579413	+	JCNBHB_02950	yopX	YopX protein domain-containing protein	RefSeq:WP_002365172.1, SO:0001217, UniParc:UPI0001B2B530, UniRef:UniRef100_D2IZL2, UniRef:UniRef50_R3J529, UniRef:UniRef90_R3J529
contig_1	cds	579406	579972	+	JCNBHB_02955		Uncharacterized protein gp30	RefSeq:WP_010708010.1, SO:0001217, UniParc:UPI0001BEF465, UniRef:UniRef100_D2IZL3, UniRef:UniRef50_Q835D4, UniRef:UniRef90_D2IZL3
contig_1	cds	580134	580337	+	JCNBHB_02960		Uncharacterized protein gp32	RefSeq:WP_010708011.1, SO:0001217, UniParc:UPI0001BEF467, UniRef:UniRef100_D2IZL5, UniRef:UniRef50_D2IYV4, UniRef:UniRef90_D2IYV4
contig_1	cds	580727	581143	+	JCNBHB_02965	arpU	Transcriptional regulator ArpU family	SO:0001217, UniRef:UniRef50_D2IYV6, UniRef:UniRef90_D2IYV6
contig_1	tRNA	581745	581818	+	JCNBHB_02970	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	cds	582254	582478	+	JCNBHB_02975		hypothetical protein	RefSeq:WP_010708012.1, SO:0001217, UniParc:UPI00032E0168, UniRef:UniRef100_UPI00032E0168, UniRef:UniRef50_V5XNX7, UniRef:UniRef90_UPI001E4F4942
contig_1	cds	582531	583325	+	JCNBHB_02980	terS	phage terminase small subunit	RefSeq:WP_010708013.1, SO:0001217, UniParc:UPI00033044A9, UniRef:UniRef100_UPI00033044A9, UniRef:UniRef50_A0A242A6R9, UniRef:UniRef90_E2YTA6
contig_1	cds	583318	584586	+	JCNBHB_02985		PBSX family phage terminase large subunit	SO:0001217, UniRef:UniRef50_K4M4B9, UniRef:UniRef90_R3KJT1
contig_1	cds	584598	586082	+	JCNBHB_02990		SPP1 family phage portal protein	RefSeq:WP_010708015.1, SO:0001217, UniParc:UPI00032DDCD4, UniRef:UniRef100_UPI00032DDCD4, UniRef:UniRef50_R2VI47, UniRef:UniRef90_R3KJ10
contig_1	cds	586060	587754	+	JCNBHB_02995		Tox-PL domain-containing protein	RefSeq:WP_010708016.1, SO:0001217, UniParc:UPI000330613A, UniRef:UniRef100_UPI000330613A, UniRef:UniRef50_A0A640NPC0, UniRef:UniRef90_A0A9P2KE34
contig_1	cds	587759	588004	+	JCNBHB_03000		hypothetical protein	RefSeq:WP_002397460.1, SO:0001217, UniParc:UPI0001F0AC84, UniRef:UniRef100_A0A1Q1FXE6, UniRef:UniRef50_A0A1Q1FXE6, UniRef:UniRef90_A0A1Q1FXE6
contig_1	cds	588063	588383	+	JCNBHB_03005		hypothetical protein	RefSeq:WP_010708017.1, SO:0001217, UniParc:UPI00032E0DC1, UniRef:UniRef100_A0A1Q1FX44, UniRef:UniRef50_R3I0L8, UniRef:UniRef90_R3I0L8
contig_1	cds	588390	588569	+	JCNBHB_03010		hypothetical protein	SO:0001217, UniParc:UPI00032E7DF1, UniRef:UniRef100_A0A1Q1FX65, UniRef:UniRef50_A0A1Q1FX65, UniRef:UniRef90_A0A1Q1FX65
contig_1	cds	588718	589341	+	JCNBHB_03015		DUF4355 domain-containing protein	RefSeq:WP_010708018.1, SO:0001217, UniParc:UPI0003305B49, UniRef:UniRef100_A0A8B3RTJ1, UniRef:UniRef50_R3KC35, UniRef:UniRef90_Q833E8
contig_1	cds	589355	590242	+	JCNBHB_03020		DUF5309 domain-containing protein	RefSeq:WP_002357030.1, SO:0001217, UniParc:UPI00019C5EFB, UniRef:UniRef100_A0A1J0HP20, UniRef:UniRef50_Q833E9, UniRef:UniRef90_Q833E9
contig_1	cds	590271	590453	+	JCNBHB_03025		Phage protein	RefSeq:WP_002387281.1, SO:0001217, UniParc:UPI000005C3B9, UniRef:UniRef100_A0A1Q1FX52, UniRef:UniRef50_R3KYT9, UniRef:UniRef90_R3KYT9
contig_1	cds	590467	590811	+	JCNBHB_03030		Phage protein	RefSeq:WP_010708019.1, SO:0001217, UniParc:UPI000330942E, UniRef:UniRef100_A0A1Q1FX87, UniRef:UniRef50_R3I7M2, UniRef:UniRef90_R3I7M2
contig_1	cds	590808	591176	+	JCNBHB_03035		50S ribosomal protein L23	RefSeq:WP_010708020.1, SO:0001217, UniParc:UPI00032FE67E, UniRef:UniRef100_A0A8B3RUX9, UniRef:UniRef50_R2XR05, UniRef:UniRef90_A0A855UG68
contig_1	cds	591169	591567	+	JCNBHB_03040		HK97 gp10 family phage protein	RefSeq:WP_010708021.1, SO:0001217, UniParc:UPI00032E70B8, UniRef:UniRef100_A0A1Q1FX56, UniRef:UniRef50_R2VHM1, UniRef:UniRef90_R3KJS2
contig_1	cds	591571	591945	+	JCNBHB_03045		Phage protein	RefSeq:WP_010708022.1, SO:0001217, UniParc:UPI00032EAC57, UniRef:UniRef100_A0A1Q1FX73, UniRef:UniRef50_R3KRS2, UniRef:UniRef90_R3KJ02
contig_1	cds	591946	592794	+	JCNBHB_03050	yjdB	Uncharacterized conserved protein YjdB, contains Ig-like domain	COG:COG5492, COG:R, RefSeq:WP_002384363.1, SO:0001217, UniParc:UPI00019F383F, UniRef:UniRef100_A0A1J6YRG1, UniRef:UniRef50_R3KYT5, UniRef:UniRef90_R3KYT5
contig_1	cds	592847	593197	+	JCNBHB_03055		Phage protein	RefSeq:WP_002357039.1, SO:0001217, UniParc:UPI000005C3B4, UniRef:UniRef100_A0A1J0HNX8, UniRef:UniRef50_R3I7L7, UniRef:UniRef90_R3I7L7
contig_1	cds	593418	596363	+	JCNBHB_03060		Phage-related protein	COG:COG5412, COG:X, SO:0001217, UniRef:UniRef50_A0A242AZ96, UniRef:UniRef90_Q833F6
contig_1	cds	596332	597087	+	JCNBHB_03065	yomH	Phage-related protein YomH	COG:COG4722, COG:X, RefSeq:WP_010708024.1, SO:0001217, UniParc:UPI0003310463, UniRef:UniRef100_UPI0003310463, UniRef:UniRef50_R2VHM6, UniRef:UniRef90_Q833F7
contig_1	cds	597084	599876	+	JCNBHB_03070		Minor structural protein	SO:0001217, UniParc:UPI0001A5BF5E, UniRef:UniRef100_A0A0M2AC52, UniRef:UniRef50_R3JH31, UniRef:UniRef90_Q833F8
contig_1	cds	599895	600776	+	JCNBHB_03075		Phage baseplate upper protein	RefSeq:WP_002404576.1, SO:0001217, UniParc:UPI0001E1A36A, UniRef:UniRef100_UPI0011572389, UniRef:UniRef50_R2QMI1, UniRef:UniRef90_A0A9P2UWF1
contig_1	cds	600787	601365	+	JCNBHB_03080		Phage tail protein	RefSeq:WP_010708025.1, SO:0001217, UniParc:UPI000330FDFF, UniRef:UniRef100_A0A8B3RRB6, UniRef:UniRef50_A0A132P993, UniRef:UniRef90_A0A4U3MMX4
contig_1	cds	601362	601649	+	JCNBHB_03085		Collagen triple helix repeat protein	RefSeq:WP_002404578.1, SO:0001217, UniParc:UPI0001E1A36C, UniRef:UniRef100_UPI0001E1A36C, UniRef:UniRef50_A0A125W4A8, UniRef:UniRef90_A0A125W4A8
contig_1	cds	601649	602176	+	JCNBHB_03090		tail protein	RefSeq:WP_002404579.1, SO:0001217, UniParc:UPI0001E1A36D, UniRef:UniRef100_UPI0001E1A36D, UniRef:UniRef50_R3J3D1, UniRef:UniRef90_UPI000A19EE6A
contig_1	cds	602195	602362	+	JCNBHB_03095		hypothetical protein	
contig_1	cds	602568	602705	+	JCNBHB_03100	xkdX	XkdX family protein	SO:0001217, UniRef:UniRef50_R3I0J8, UniRef:UniRef90_R3GS14
contig_1	cds	602739	602960	+	JCNBHB_03105		Phage protein	RefSeq:WP_002374005.1, SO:0001217, UniParc:UPI0001B2E6B2, UniRef:UniRef100_A0A9P2NZ14, UniRef:UniRef50_A0A2R6U1A5, UniRef:UniRef90_A0A2R6U1A5
contig_1	cds	602953	603186	+	JCNBHB_03110		phage holin	GO:0140911, RefSeq:WP_002404582.1, SO:0001217, UniParc:UPI0001E1A370, UniRef:UniRef100_A0A9Q8X4F2, UniRef:UniRef50_D2IZV4, UniRef:UniRef90_D2IZV4
contig_1	cds	603187	604425	+	JCNBHB_03115	lysM	LysM repeat	COG:COG1388, COG:M, KEGG:K07273, RefSeq:WP_002404583.1, SO:0001217, UniParc:UPI0001E1A371, UniRef:UniRef100_UPI0021BE076B, UniRef:UniRef50_E9LUK3, UniRef:UniRef90_R3KJR0
contig_1	tRNA	605025	605098	+	JCNBHB_03120	trnI	tRNA-Ile2(cat)	SO:0000263
contig_1	cds	605175	605699	+	JCNBHB_03125		hypothetical protein	RefSeq:WP_010708026.1, SO:0001217, UniParc:UPI0002FE004E, UniRef:UniRef100_UPI0002FE004E, UniRef:UniRef50_UPI0002FE004E, UniRef:UniRef90_UPI0002FE004E
contig_1	cds	605702	606076	+	JCNBHB_03130		hypothetical protein	RefSeq:WP_002404585.1, SO:0001217, UniParc:UPI0001E1A373, UniRef:UniRef100_UPI0001E1A373, UniRef:UniRef50_UPI0001E1A373, UniRef:UniRef90_UPI0001E1A373
contig_1	cds	606076	606525	+	JCNBHB_03135	secB	protein-export chaperone SecB	RefSeq:WP_002404586.1, SO:0001217, UniParc:UPI0001E1A374, UniRef:UniRef100_UPI0001E1A374, UniRef:UniRef50_A0A6B1T4U6, UniRef:UniRef90_UPI0001E1A374
contig_1	tRNA	606847	606936	+	JCNBHB_03140	trnS	tRNA-Ser(cga)	SO:0000269
contig_1	cds	607026	607277	+	JCNBHB_03145		Cytosolic protein	RefSeq:WP_002382470.1, SO:0001217, UniParc:UPI00019C6B56, UniRef:UniRef100_C7D0K2, UniRef:UniRef50_X5NVL5, UniRef:UniRef90_X5NVL5
contig_1	cds	607533	608597	+	JCNBHB_03150		FUSC family protein	RefSeq:WP_002359404.1, SO:0001217, UniParc:UPI0001B1DBE1, UniRef:UniRef100_C7D0K3, UniRef:UniRef50_S5RKL7, UniRef:UniRef90_R3I0J2
contig_1	cds	608857	609921	-	JCNBHB_03155	lysM	LysM domain-containing protein	SO:0001217, UniParc:UPI0001B1DBE2, UniRef:UniRef100_A0A828QSH9, UniRef:UniRef50_X5NTX4, UniRef:UniRef90_X5NTX4
contig_1	cds	609942	611492	-	JCNBHB_03160		Glycosyltransferase RgtA/B/C/D-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0M2A8J3, UniRef:UniRef90_A0A0M2A8J3
contig_1	cds	611598	612173	-	JCNBHB_03165	yhaH	DUF805 domain-containing protein	COG:COG3152, COG:S, RefSeq:WP_002356327.1, SO:0001217, UniParc:UPI000005C698, UniRef:UniRef100_A0A1G1SG87, UniRef:UniRef50_R3GRH0, UniRef:UniRef90_R3GRH0
contig_1	cds	612339	613109	+	JCNBHB_03170	frsA	DUF1100 domain-containing protein	COG:COG1073, COG:T, RefSeq:WP_002356329.1, SO:0001217, UniParc:UPI00019CD1B8, UniRef:UniRef100_A0A1B4XRE0, UniRef:UniRef50_F0EIA1, UniRef:UniRef90_Q830J0
contig_1	cds	613197	613739	+	JCNBHB_03175	fAU1	5-formyltetrahydrofolate cyclo-ligase	COG:COG0212, COG:H, EC:6.3.3.2, GO:0006730, GO:0030272, RefSeq:WP_002404589.1, SO:0001217, UniParc:UPI0001E1A377, UniRef:UniRef100_C7D0K8, UniRef:UniRef50_E2YYN8, UniRef:UniRef90_E2YYN8
contig_1	cds	613750	614460	+	JCNBHB_03180	glpG	Membrane-associated serine protease, rhomboid family	COG:COG0705, COG:O, EC:3.4.21.105, KEGG:K19225, RefSeq:WP_002367232.1, SO:0001217, UniParc:UPI0001B2BEF3, UniRef:UniRef100_A0A1B4XRA6, UniRef:UniRef50_S0JKW2, UniRef:UniRef90_R3JGT5
contig_1	cds	614478	614696	+	JCNBHB_03185	yqgQ	DUF910 domain-containing protein	COG:COG4483, COG:S, RefSeq:WP_002356332.1, SO:0001217, UniParc:UPI000005C694, UniRef:UniRef100_A0A1B4XR89, UniRef:UniRef50_A0A0R2CBR5, UniRef:UniRef90_V7ZNM4
contig_1	cds	614697	615668	+	JCNBHB_03190	nagC	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	COG:COG1940, COG:GK, RefSeq:WP_002356333.1, SO:0001217, UniParc:UPI00019F38D2, UniRef:UniRef100_A0A1B4XRA0, UniRef:UniRef50_Q830J4, UniRef:UniRef90_Q830J4
contig_1	cds	615684	616082	+	JCNBHB_03195	pspE	Rhodanese-related sulfurtransferase	COG:COG0607, COG:P, RefSeq:WP_002356334.1, SO:0001217, UniParc:UPI000005C692, UniRef:UniRef100_A0A1B4XR94, UniRef:UniRef50_A0A023CTX9, UniRef:UniRef90_A0A1B4XR94
contig_1	cds	616204	616554	+	JCNBHB_03200	yeaO	DUF488 domain-containing protein	COG:COG3189, COG:S, RefSeq:WP_002359411.1, SO:0001217, UniParc:UPI00019F38D3, UniRef:UniRef100_A0A1B4XRB1, UniRef:UniRef50_A0A2H5XS47, UniRef:UniRef90_R3J322
contig_1	cds	616568	618406	+	JCNBHB_03205	ydhS	Uncharacterized NAD(P)/FAD-binding protein YdhS	COG:COG4529, COG:R, RefSeq:WP_002359415.1, SO:0001217, UniParc:UPI0001B1DBE6, UniRef:UniRef100_C7D0L4, UniRef:UniRef50_Q830J7, UniRef:UniRef90_Q830J7
contig_1	cds	618569	618736	-	JCNBHB_03210		DUF3042 domain-containing protein	RefSeq:WP_002356337.1, SO:0001217, UniParc:UPI000005C68F, UniRef:UniRef100_A0A1B4XR96, UniRef:UniRef50_A0A0R1MBM5, UniRef:UniRef90_A0A1B4XR96
contig_1	cds	619004	619996	+	JCNBHB_03215	galE	UDP-glucose 4-epimerase GalE	EC:5.1.3.2, GO:0003978, GO:0006012, RefSeq:WP_010708028.1, SO:0001217, UniParc:UPI00032E64EA, UniRef:UniRef100_UPI00032E64EA, UniRef:UniRef50_A0A828QKN1, UniRef:UniRef90_Q830J9
contig_1	cds	620013	621227	+	JCNBHB_03220	galT2	UDP-glucose--hexose-1-phosphate uridylyltransferase	COG:COG4468, COG:G, EC:2.7.7.12, SO:0001217, UniParc:UPI0001A5BFF3, UniRef:UniRef100_A0A9P2LNW7, UniRef:UniRef50_A0A4V5V1B0, UniRef:UniRef90_A0A4V5V1B0
contig_1	cds	621299	623059	+	JCNBHB_03225	dnaX	DNA polymerase III subunit gamma/tau	COG:COG2812, COG:L, EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, RefSeq:WP_002359419.1, SO:0001217, UniParc:UPI0001B1DBE8, UniRef:UniRef100_C7D0L8, UniRef:UniRef50_C2ETA8, UniRef:UniRef90_A0A059N1Z5
contig_1	cds	623080	623394	+	JCNBHB_03230	ybaB	YbaB/EbfC family nucleoid-associated protein	COG:COG0718, COG:K, GO:0003677, GO:0005737, GO:0008150, GO:0043590, KEGG:K09747, RefSeq:WP_002382484.1, SO:0001217, UniParc:UPI000175BE41, UniRef:UniRef100_A0A1B4XR93, UniRef:UniRef50_Q830K2, UniRef:UniRef90_Q830K2
contig_1	ncRNA-region	623542	623630	+			TPP riboswitch (THI element)	RFAM:RF00059, SO:0000035
contig_1	cds	623729	624259	+	JCNBHB_03235	thiW	energy coupling factor transporter S component ThiW	COG:COG4732, COG:H, GO:0005215, GO:0006810, GO:0009228, RefSeq:WP_002381399.1, SO:0001217, UniParc:UPI000005C68A, UniRef:UniRef100_A0A1Q8J563, UniRef:UniRef50_K0D797, UniRef:UniRef90_A0A1Q8J563
