# Annotated with Bakta
# Software: v1.9.4
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	724761	725603	+	HCJMML_03665	yfiB	Putative ABC transporter ATP-binding protein YfiB	SO:0001217, UniRef:UniRef50_S2RU03
contig_1	cds	725603	727372	+	HCJMML_03670	mdlB	ABC-type multidrug transport system, ATPase and permease component	COG:COG1132, COG:V, RefSeq:WP_002358756.1, SO:0001217, UniParc:UPI000005BF41, UniRef:UniRef100_A0A1B4XLV0, UniRef:UniRef50_Q8DN72, UniRef:UniRef90_A0A1B4XLV0
contig_1	cds	727586	727855	+	HCJMML_03675	pnuC	Nicotinamide mononucleotide transporter PnuC	RefSeq:WP_002416086.1, SO:0001217, UniParc:UPI00027C6C0B, UniRef:UniRef100_UPI00027C6C0B, UniRef:UniRef50_A0A125W4B7, UniRef:UniRef90_A0A125W4B7
contig_1	cds	727918	728523	+	HCJMML_03680	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_002355664.1, SO:0001217, UniParc:UPI000005BF42, UniRef:UniRef100_A0A640MXF4, UniRef:UniRef50_R3JUL2, UniRef:UniRef90_R3JUL2
contig_1	cds	728662	729729	+	HCJMML_03685		Efflux ABC transporter, permease protein	SO:0001217, UniRef:UniRef50_V6Q2E0, UniRef:UniRef90_S4CEG3
contig_1	cds	729734	730402	+	HCJMML_03690	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, RefSeq:WP_002383047.1, SO:0001217, UniParc:UPI00019C73E4, UniRef:UniRef100_UPI00019C73E4, UniRef:UniRef50_A0A151A3P5, UniRef:UniRef90_E2YZD4
contig_1	cds	730459	731022	-	HCJMML_03695	mraW	16S rRNA C1402 N4-methylase RsmH	COG:COG0275, COG:J, RefSeq:WP_002368069.1, SO:0001217, UniParc:UPI000005BF45, UniRef:UniRef100_A0A2S7LZS7, UniRef:UniRef50_A0A376GZE9, UniRef:UniRef90_A0A1J6YDM8
contig_1	cds	731022	731990	-	HCJMML_03700	yhcC	TIGR01212 family radical SAM protein	COG:COG1242, COG:R, GO:1904047, RefSeq:WP_002355668.1, SO:0001217, UniParc:UPI000005BF46, UniRef:UniRef100_A0A1B4XLT4, UniRef:UniRef50_E0PS16, UniRef:UniRef90_V7ZQY7
contig_1	cds	732006	732656	-	HCJMML_03705	pgpB	Membrane-associated phospholipid phosphatase	COG:COG0671, COG:I, RefSeq:WP_002383048.1, SO:0001217, UniParc:UPI00019C73E5, UniRef:UniRef100_A0A9P2URL9, UniRef:UniRef50_A0A242K387, UniRef:UniRef90_A0A4U3MQU6
contig_1	cds	732824	733849	-	HCJMML_03710		Putative adhesin domain-containing protein	RefSeq:WP_002383049.1, SO:0001217, UniParc:UPI00019C73E6, UniRef:UniRef100_UPI00019C73E6, UniRef:UniRef50_E2YZD8, UniRef:UniRef90_A0A0M2ADH8
contig_1	cds	733849	734508	-	HCJMML_03715		Uncharacterized membrane protein	COG:COG4709, COG:S, RefSeq:WP_002381265.1, SO:0001217, UniParc:UPI000005BF49, UniRef:UniRef100_A0A1G1S8X9, UniRef:UniRef50_R2U130, UniRef:UniRef90_S4C015
contig_1	cds	734824	737037	+	HCJMML_03720	flgJ	autolysin	BlastRules:WP_010706701, COG:COG1705, COG:MN, EC:3.2.1.-, GO:0000917, GO:0004040, GO:0005576, GO:0008152, GO:0016798, GO:0031640, GO:0042742, GO:0071555, RefSeq:WP_002416814.1, SO:0001217, UniParc:UPI00027C6CB6, UniRef:UniRef100_A0A9P2PC97, UniRef:UniRef50_P37710, UniRef:UniRef90_P37710
contig_1	ncRNA-region	737088	737320	+			T-box leader	RFAM:RF00230, SO:0000140
contig_1	cds	737442	739856	+	HCJMML_03725	leuS	leucine--tRNA ligase	COG:COG0495, COG:J, EC:6.1.1.4, GO:0002161, GO:0004823, GO:0005524, GO:0005737, GO:0006429, KEGG:K01869, RefSeq:WP_010713856.1, SO:0001217, UniParc:UPI0002D85011, UniRef:UniRef100_UPI0002D85011, UniRef:UniRef50_Q5FIP3, UniRef:UniRef90_Q837N5
contig_1	cds	739912	740136	-	HCJMML_03730		DUF3955 domain-containing protein	RefSeq:WP_002383054.1, SO:0001217, UniParc:UPI00019C74C0, UniRef:UniRef100_A0A640MXY4, UniRef:UniRef50_A0A125W4D3, UniRef:UniRef90_A0A125W4D3
contig_1	cds	740233	740676	-	HCJMML_03735		DUF2798 domain-containing protein	RefSeq:WP_002355676.1, SO:0001217, UniParc:UPI00019C74C1, UniRef:UniRef100_A0A2I2AKD9, UniRef:UniRef50_R2QRK6, UniRef:UniRef90_S4F7V1
contig_1	cds	740852	741682	-	HCJMML_03740	hisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	COG:COG0834, COG:ET, SO:0001217, UniParc:UPI000005BF4E, UniRef:UniRef100_A0A6H2HLH3, UniRef:UniRef50_A0A940P4P6, UniRef:UniRef90_R3JG43
contig_1	cds	741696	742331	-	HCJMML_03745	glnQ	ABC-type polar amino acid transport system, ATPase component	COG:COG1126, COG:E, RefSeq:WP_002358764.1, SO:0001217, UniParc:UPI000005BF4F, UniRef:UniRef100_A0A1J6XLQ0, UniRef:UniRef50_A0A064C331, UniRef:UniRef90_R3H3W6
contig_1	cds	742344	742988	-	HCJMML_03750	hisM	ABC-type amino acid transport system, permease component	COG:COG0765, COG:E, RefSeq:WP_002383057.1, SO:0001217, UniParc:UPI00019C74C4, UniRef:UniRef100_A0A1B4XLV1, UniRef:UniRef50_A0A116L3W0, UniRef:UniRef90_A0A1B4XLV1
contig_1	ncRNA-region	743042	743284	-			T-box leader	RFAM:RF00230, SO:0000140
contig_1	ncRNA-region	743440	743672	-			T-box leader	RFAM:RF00230, SO:0000140
contig_1	cds	743820	745451	+	HCJMML_03755	oppA	ABC-type oligopeptide transport system, periplasmic component	COG:COG4166, COG:E, RefSeq:WP_002401462.1, SO:0001217, UniParc:UPI0001F0DD34, UniRef:UniRef100_A0A8S6XHZ0, UniRef:UniRef50_W7CVD6, UniRef:UniRef90_R3JUM5
contig_1	cds	745558	745806	+	HCJMML_03760		Membrane protein	RefSeq:WP_002355684.1, SO:0001217, UniParc:UPI000005BF53, UniRef:UniRef100_A0A640N1R1, UniRef:UniRef50_F4BP16, UniRef:UniRef90_V7ZJM7
contig_1	cds	745872	746195	-	HCJMML_03765		DUF960 domain-containing protein	RefSeq:WP_002355697.1, SO:0001217, UniParc:UPI000005BF5D, UniRef:UniRef100_A0A1B4XLW3, UniRef:UniRef50_R2R0U3, UniRef:UniRef90_A0A1B4XLW3
contig_1	cds	746447	747055	-	HCJMML_03770	rplY	50S ribosomal protein L25/general stress protein Ctc	COG:COG1825, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0008097, GO:1990904, RefSeq:WP_002358773.1, SO:0001217, UniParc:UPI000005BF5E, UniRef:UniRef100_Q837L6, UniRef:UniRef50_B1YGY0, UniRef:UniRef90_Q837L6
contig_1	ncRNA	746926	747295	-	HCJMML_03775	EF0820_EF0821	Enterococcus sRNA EF0820_EF0821	RFAM:RF02635, SO:0000655
contig_1	cds	747386	748168	+	HCJMML_03780		Pseudouridine synthase	EC:5.4.99.19, KEGG:K06183, RefSeq:WP_002361308.1, SO:0001217, UniParc:UPI00019CD277, UniRef:UniRef100_S4DM60, UniRef:UniRef50_A0A1L8TN59, UniRef:UniRef90_R3KNA3
contig_1	cds	748165	748845	+	HCJMML_03785	yigB	YjjG family noncanonical pyrimidine nucleotidase	COG:COG1011, COG:H, GO:0008253, RefSeq:WP_002378056.1, SO:0001217, UniParc:UPI0001B2ECEF, UniRef:UniRef100_A0A8F5EXP6, UniRef:UniRef50_A0A1S6IS30, UniRef:UniRef90_A0A1X3BPI0
contig_1	cds	748880	749335	-	HCJMML_03790	rimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	COG:COG0456, COG:J, RefSeq:WP_002378057.1, SO:0001217, UniParc:UPI0001B2ECF0, UniRef:UniRef100_A0A8S6X698, UniRef:UniRef50_G8ZQW1, UniRef:UniRef90_E2YZI6
contig_1	cds	749510	750139	+	HCJMML_03795	udk	uridine kinase	COG:COG0572, COG:F, EC:2.7.1.48, GO:0004849, RefSeq:WP_002378058.1, SO:0001217, UniParc:UPI0001B2ECF1, UniRef:UniRef100_A0A8S6XGM5, UniRef:UniRef50_Q8DTG1, UniRef:UniRef90_A0A1B4XM16
contig_1	cds	750308	750649	+	HCJMML_03800	mazF	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module	COG:COG2337, COG:V, RefSeq:WP_002355703.1, SO:0001217, UniParc:UPI000005BF63, UniRef:UniRef100_A0A1B4XLZ5, UniRef:UniRef50_R2U179, UniRef:UniRef90_A0A1B4XLZ5
contig_1	cds	750753	751718	+	HCJMML_03805	mviM	putative dehydrogenase	COG:COG0673, COG:R, RefSeq:WP_002364750.1, SO:0001217, UniParc:UPI0001B2B44E, UniRef:UniRef100_A0A125W4H2, UniRef:UniRef50_R2RS06, UniRef:UniRef90_Q837L0
contig_1	ncRNA	751766	751904	+	HCJMML_03810	Ref68	Enterococcus sRNA 68 (Lacto-3 RNA)	RFAM:RF02840, SO:0000655
contig_1	cds	752088	752237	+	HCJMML_03815		hypothetical protein	PFAM:PF08220.16, PFAM:PF08279.16, PFAM:PF08280.15
contig_1	cds	752426	753745	-	HCJMML_03820	tnp	IS1380 family ISSsu5 transposase	GO:0004803, IS:ISSsu5, RefSeq:WP_002338419.1, SO:0001217, UniParc:UPI0001507129, UniRef:UniRef100_A0A0M4NIG1, UniRef:UniRef50_S0JRB9, UniRef:UniRef90_E6LG90
contig_1	cds	753889	755694	+	HCJMML_03825	bglG	Transcriptional antiterminator	COG:COG3711, COG:K, SO:0001217, UniRef:UniRef50_A0A242K558, UniRef:UniRef90_A0A3N3S8X7
contig_1	cds	755648	755983	+	HCJMML_03830		PRD domain-containing protein	SO:0001217, UniParc:UPI0001A5C2B8, UniRef:UniRef100_A0A1B4XLW5, UniRef:UniRef50_R2RBK4, UniRef:UniRef90_A0A1B4XLW5
contig_1	cds	755998	756354	+	HCJMML_03835		Transcriptional regulator	RefSeq:WP_002355707.1, SO:0001217, UniParc:UPI000005BF67, UniRef:UniRef100_A0A1B4XLW8, UniRef:UniRef50_E6SGT0, UniRef:UniRef90_R2R328
contig_1	cds	756385	756741	+	HCJMML_03840		EF_0831/AHA_3912 family protein	RefSeq:WP_002378059.1, SO:0001217, UniParc:UPI0001B2ECF2, UniRef:UniRef100_A0A8S6XKU4, UniRef:UniRef50_A0A1L8WJG6, UniRef:UniRef90_A0A8S6XKU4
contig_1	cds	756757	757536	+	HCJMML_03845		DUF4311 domain-containing protein	RefSeq:WP_002355709.1, SO:0001217, UniParc:UPI00019C759C, UniRef:UniRef100_A0A1B4XLZ1, UniRef:UniRef50_A0A2S5DDB8, UniRef:UniRef90_A0A1B4XLZ1
contig_1	cds	757556	758251	+	HCJMML_03850		Inner membrane protein	RefSeq:WP_002361314.1, SO:0001217, UniParc:UPI000005BF6A, UniRef:UniRef100_A0A1B4XLX8, UniRef:UniRef50_A0A0M2N600, UniRef:UniRef90_C7CY07
contig_1	cds	758382	759695	+	HCJMML_03855	celB	Phosphotransferase system cellobiose-specific component IIC	COG:COG1455, COG:G, RefSeq:WP_002358780.1, SO:0001217, UniParc:UPI000005BF6B, UniRef:UniRef100_A0A1B4XLY5, UniRef:UniRef50_R2NYE7, UniRef:UniRef90_R2RBL3
contig_1	cds	759772	760020	+	HCJMML_03860		hypothetical protein	RefSeq:WP_002355713.1, SO:0001217, UniParc:UPI000005BF6C, UniRef:UniRef100_A0A1J6XK58, UniRef:UniRef50_S4CC02, UniRef:UniRef90_S4CC02
contig_1	cds	760029	761117	+	HCJMML_03865		DUF871 domain-containing protein	COG:COG3589, COG:S, RefSeq:WP_002378060.1, SO:0001217, UniParc:UPI0001B2ECF3, UniRef:UniRef100_A0A8S6XI62, UniRef:UniRef50_Q5FJQ2, UniRef:UniRef90_R3H3Z8
contig_1	cds	761126	762235	+	HCJMML_03870		amidohydrolase/deacetylase family metallohydrolase	COG:COG3964, COG:R, EC:3.1.1.-, GO:0016810, GO:0019213, GO:0046872, RefSeq:WP_002363235.1, SO:0001217, UniParc:UPI0001B2572B, UniRef:UniRef100_A0A5Q0ESZ2, UniRef:UniRef50_Q837K0, UniRef:UniRef90_Q837K0
contig_1	cds	762225	763331	+	HCJMML_03875		Pyridoxal phosphate-dependent enzyme, putative	RefSeq:WP_002378061.1, SO:0001217, UniParc:UPI0001B2ECF4, UniRef:UniRef100_A0A8S6XI06, UniRef:UniRef50_A0A377PPL6, UniRef:UniRef90_Q82ZS2
contig_1	cds	763335	764078	+	HCJMML_03880		4-Hydroxy-2-oxoglutarate aldolase	EC:4.1.2.14, KEGG:K17463, RefSeq:WP_002378063.1, SO:0001217, UniParc:UPI000005C744, UniRef:UniRef100_A0A1J6XR74, UniRef:UniRef50_X5NXR6, UniRef:UniRef90_X5NXR6
contig_1	cds	764088	765098	+	HCJMML_03885	rbsK	Sugar or nucleoside kinase, ribokinase family	COG:COG0524, COG:G, RefSeq:WP_002401535.1, SO:0001217, UniParc:UPI0001F0DBFD, UniRef:UniRef100_A0A8S6XJD4, UniRef:UniRef50_A0A377KTG9, UniRef:UniRef90_X5NXJ3
contig_1	cds	765192	766220	+	HCJMML_03890	gyrB	DNA gyrase/topoisomerase IV, subunit B	COG:COG0187, COG:L, RefSeq:WP_002378065.1, SO:0001217, UniParc:UPI0001B2ECF6, UniRef:UniRef100_A0A8S6XKV4, UniRef:UniRef50_A0A1J6XUE3, UniRef:UniRef90_A0A1J6XUE3
contig_1	cds	766217	766663	+	HCJMML_03895	yaiI	YaiI/YqxD family protein	COG:COG1671, COG:S, KEGG:K09768, RefSeq:WP_002378067.1, SO:0001217, UniParc:UPI0001B2ECF7, UniRef:UniRef100_A0A8F5ICH1, UniRef:UniRef50_Q837J5, UniRef:UniRef90_Q837J5
contig_1	cds	766804	767874	+	HCJMML_03900	ddl	D-alanine--D-alanine ligase	COG:COG1181, COG:MR, EC:6.3.2.4, GO:0005524, GO:0005737, GO:0008360, GO:0008716, GO:0009252, GO:0046872, GO:0071555, RefSeq:WP_002355721.1, SO:0001217, UniParc:UPI0001A5BFC2, UniRef:UniRef100_A0A1B4XM00, UniRef:UniRef50_P0DA50, UniRef:UniRef90_Q47758
contig_1	cds	767953	769326	+	HCJMML_03905	murF	UDP-N-acetylmuramyl pentapeptide synthase	COG:COG0770, COG:M, SO:0001217, UniParc:UPI0001B2ECF8, UniRef:UniRef100_A0A8F5IEM4, UniRef:UniRef50_A0A449E875, UniRef:UniRef90_V7ZJZ7
contig_1	cds	769629	771176	+	HCJMML_03910	srmB	Superfamily II DNA and RNA helicase	COG:COG0513, COG:L, RefSeq:WP_002355724.1, SO:0001217, UniParc:UPI0001A5BFC4, UniRef:UniRef100_A0A1B4XLZ8, UniRef:UniRef50_Q9Z6C9, UniRef:UniRef90_C7CY19
contig_1	cds	771807	772160	+	HCJMML_03915	acpS	Holo-[acyl-carrier-protein] synthase	COG:COG0736, COG:I, EC:2.7.8.7, GO:0000287, GO:0005737, GO:0006633, GO:0008897, RefSeq:WP_002355727.1, SO:0001217, UniParc:UPI000175BD09, UniRef:UniRef100_A0A1B4XM09, UniRef:UniRef50_Q820V0, UniRef:UniRef90_Q820V0
contig_1	cds	772190	773305	+	HCJMML_03920	alr	alanine racemase	COG:COG0787, COG:M, EC:5.1.1.1, GO:0008784, GO:0009252, RefSeq:WP_002355728.1, SO:0001217, UniParc:UPI000005BF7A, UniRef:UniRef100_A0A640MWA3, UniRef:UniRef50_O08445, UniRef:UniRef90_E2YXS5
contig_1	cds	773321	773698	+	HCJMML_03925	mazF	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module	COG:COG2337, COG:V, RefSeq:WP_002355729.1, SO:0001217, UniParc:UPI000005BF7B, UniRef:UniRef100_A0A640MRG4, UniRef:UniRef50_G2SRB4, UniRef:UniRef90_A0A4U3M5G8
contig_1	cds	774017	774712	+	HCJMML_03930	pilN	Fimbrial assembly protein PilN	RefSeq:WP_002378072.1, SO:0001217, UniParc:UPI000005BF7C, UniRef:UniRef100_A0A640MWS8, UniRef:UniRef50_S4CH88, UniRef:UniRef90_E2YXS7
contig_1	cds	774737	776032	+	HCJMML_03935	sbcC	DNA repair exonuclease SbcCD ATPase subunit	COG:COG0419, COG:L, RefSeq:WP_002355731.1, SO:0001217, UniParc:UPI00019F6C7B, UniRef:UniRef100_A0A8S6XKW0, UniRef:UniRef50_A0A0M2ADH3, UniRef:UniRef90_A0A0M2ADH3
contig_1	cds	776571	777146	+	HCJMML_03940	lepB	signal peptidase I	COG:COG0681, COG:U, EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, SO:0001217, UniParc:UPI0001B2EA9D, UniRef:UniRef100_A0A8F5EXB7, UniRef:UniRef50_E2YXT0, UniRef:UniRef90_E2YXT0
contig_1	cds	777201	778679	-	HCJMML_03945		Mga helix-turn-helix domain-containing protein	RefSeq:WP_002355735.1, SO:0001217, UniParc:UPI00019F6C7E, UniRef:UniRef100_A0A3N3YPU1, UniRef:UniRef50_Q837I4, UniRef:UniRef90_Q837I4
contig_1	cds	778853	779605	+	HCJMML_03950	oca4	Protein tyrosine/serine phosphatase Oca4	COG:COG2365, COG:T, RefSeq:WP_002363253.1, SO:0001217, UniParc:UPI0001B25737, UniRef:UniRef100_A0A8F5EXR5, UniRef:UniRef50_F3YC38, UniRef:UniRef90_R3JUS4
contig_1	cds	779684	779914	+	HCJMML_03955		hypothetical protein	RefSeq:WP_002355737.1, SO:0001217, UniParc:UPI000005BF82, UniRef:UniRef100_A0A640MS20, UniRef:UniRef50_V7ZJA2, UniRef:UniRef90_V7ZJA2
contig_1	cds	780035	782740	+	HCJMML_03960		Phage infection protein	RefSeq:WP_002364738.1, SO:0001217, UniParc:UPI0001B2B6DA, UniRef:UniRef100_A0A125W9U7, UniRef:UniRef50_A0A125W9U7, UniRef:UniRef90_A0A125W9U7
contig_1	cds	782961	784130	+	HCJMML_03965	fieF	Divalent metal cation (Fe/Co/Zn/Cd) efflux pump	COG:COG0053, COG:P, RefSeq:WP_002401539.1, SO:0001217, UniParc:UPI0001F0DC01, UniRef:UniRef100_A0A8S6XI19, UniRef:UniRef50_C7CY32, UniRef:UniRef90_C7CY32
contig_1	cds	784428	786251	+	HCJMML_03970	potE	Serine transporter YbeC, amino acid:H+ symporter family	COG:COG0531, COG:E, RefSeq:WP_002379167.1, SO:0001217, UniParc:UPI000005BF85, UniRef:UniRef100_A0A640MS11, UniRef:UniRef50_Q8DRV8, UniRef:UniRef90_A0A6I4XVF7
contig_1	cds	786287	786751	-	HCJMML_03975		Acetyltransferase	RefSeq:WP_002378077.1, SO:0001217, UniParc:UPI0001B2EA9F, UniRef:UniRef100_X5NXG9, UniRef:UniRef50_A0A242H1J0, UniRef:UniRef90_X5NXG9
contig_1	cds	786823	787485	-	HCJMML_03980	opuBB	ABC-type proline/glycine betaine transport system, permease component	COG:COG1174, COG:E, RefSeq:WP_002363261.1, SO:0001217, UniParc:UPI000005BF87, UniRef:UniRef100_A0A640MW52, UniRef:UniRef50_P39775, UniRef:UniRef90_A0A640MW52
contig_1	cds	787489	788412	-	HCJMML_03985	osmF	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)	COG:COG1732, COG:M, SO:0001217, UniParc:UPI000005BF88, UniRef:UniRef100_A0A640MRG7, UniRef:UniRef50_G2JZ42, UniRef:UniRef90_S4CC46
contig_1	cds	788412	789047	-	HCJMML_03990	opuBB	ABC-type proline/glycine betaine transport system, permease component	COG:COG1174, COG:E, RefSeq:WP_002355744.1, SO:0001217, UniParc:UPI000005BF89, UniRef:UniRef100_A0A640MT31, UniRef:UniRef50_O34878, UniRef:UniRef90_A0A640MT31
contig_1	cds	789051	790235	-	HCJMML_03995	opuBA	ABC-type proline/glycine betaine transport system, ATPase component	COG:COG1125, COG:E, RefSeq:WP_002381290.1, SO:0001217, UniParc:UPI0001B2B346, UniRef:UniRef100_A0A640MRM0, UniRef:UniRef50_G8PBS7, UniRef:UniRef90_A0A1Q8J5E5
contig_1	cds	790871	791761	-	HCJMML_04000	gloA	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	COG:COG0346, COG:Q, RefSeq:WP_002355746.1, SO:0001217, UniParc:UPI000005BF8B, UniRef:UniRef100_A0A640MRW9, UniRef:UniRef50_R2RDK1, UniRef:UniRef90_A0A4U4AKK1
contig_1	cds	791927	792958	+	HCJMML_04005	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	COG:COG0809, COG:J, EC:2.4.99.17, GO:0005737, GO:0008616, GO:0016740, GO:0016853, GO:0051075, RefSeq:WP_002355747.1, SO:0001217, UniParc:UPI000005BF8C, UniRef:UniRef100_Q837H2, UniRef:UniRef50_A8AYK5, UniRef:UniRef90_Q837H2
contig_1	cds	793304	793552	-	HCJMML_04010	xRE	DNA-binding transcriptional regulator, XRE-family HTH domain	COG:COG1476, COG:K, RefSeq:WP_002381292.1, SO:0001217, UniParc:UPI000005BF8D, UniRef:UniRef100_A0A1X3B0W1, UniRef:UniRef50_R9N1T2, UniRef:UniRef90_A0A1X3B0W1
contig_1	ncRNA	793548	794021	-	HCJMML_04015	EF0869_EF0870	Enterococcus sRNA EF0869_EF0870	RFAM:RF02639, SO:0000655
contig_1	cds	794432	797077	+	HCJMML_04020	mgtA	calcium-translocating P-type ATPase, PMCA-type	COG:COG0474, COG:P, EC:7.2.2.10, GO:0005388, GO:0006816, RefSeq:WP_002355749.1, SO:0001217, UniParc:UPI000005BF8E, UniRef:UniRef100_A0A640MRW0, UniRef:UniRef50_A0A377KZN5, UniRef:UniRef90_A0A0M2AEK2
contig_1	cds	797411	799417	+	HCJMML_04025	kup	putative potassium transport system protein Kup	COG:COG3158, COG:P, GO:0005886, GO:0015079, GO:0015293, KEGG:K03549, RefSeq:WP_002381294.1, SO:0001217, UniParc:UPI00019F391F, UniRef:UniRef100_A0A1B4XM01, UniRef:UniRef50_P96790, UniRef:UniRef90_Q837G9
contig_1	cds	799487	800185	-	HCJMML_04030	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_002401541.1, SO:0001217, UniParc:UPI0001F0DC48, UniRef:UniRef100_A0A8S6XJG4, UniRef:UniRef50_A0A8S6XJG4, UniRef:UniRef90_A0A8S6XJG4
contig_1	cds	800350	802455	+	HCJMML_04035	zntA	Cation-transporting P-type ATPase	COG:COG2217, COG:P, SO:0001217, UniRef:UniRef50_Q4LAB1, UniRef:UniRef90_A0A828QSN9
contig_1	cds	802579	804003	+	HCJMML_04040		Mga helix-turn-helix domain-containing protein	RefSeq:WP_002378082.1, SO:0001217, UniParc:UPI0001B2EAA2, UniRef:UniRef100_A0A8S6XG77, UniRef:UniRef50_A0A2Z6BH94, UniRef:UniRef90_A0A2Z6BH94
contig_1	cds	804072	804983	+	HCJMML_04045	ydhF	putative oxidoreductase YdhF	COG:COG4989, COG:R, RefSeq:WP_002355754.1, SO:0001217, UniParc:UPI000005BF93, UniRef:UniRef100_A0A9P2MDZ8, UniRef:UniRef50_A0A2X4ZFS1, UniRef:UniRef90_X5NXM8
contig_1	cds	805171	807819	+	HCJMML_04050	polA	DNA polymerase I	COG:COG0749, COG:L, EC:2.7.7.7, GO:0003887, GO:0006260, RefSeq:WP_002361339.1, SO:0001217, UniParc:UPI0001B25D26, UniRef:UniRef100_A0A5Q0ERF1, UniRef:UniRef50_A0A380Y0G7, UniRef:UniRef90_S4CC24
contig_1	cds	807919	808761	+	HCJMML_04055	mutM	DNA-formamidopyrimidine glycosylase	COG:COG0266, COG:L, EC:3.2.2.23, GO:0003684, GO:0005737, GO:0006281, GO:0006284, GO:0008270, GO:0008534, GO:0140078, KEGG:K10563, RefSeq:WP_002378083.1, SO:0001217, UniParc:UPI0001B2EAA3, UniRef:UniRef100_A0A8S6XGR9, UniRef:UniRef50_Q837G3, UniRef:UniRef90_Q837G3
contig_1	cds	808758	809357	+	HCJMML_04060	coaE	dephospho-CoA kinase	COG:COG0237, COG:H, EC:2.7.1.24, GO:0004140, GO:0005524, GO:0005737, GO:0015937, GO:0016310, RefSeq:WP_002401542.1, SO:0001217, UniParc:UPI0001F0DC49, UniRef:UniRef100_A0A8S6XI95, UniRef:UniRef50_Q837G2, UniRef:UniRef90_Q837G2
contig_1	cds	809537	810019	+	HCJMML_04065	nrdR	transcriptional regulator NrdR	COG:COG1327, COG:K, GO:0003677, GO:0005524, GO:0006355, GO:0008270, GO:0045892, GO:0140110, RefSeq:WP_002381296.1, SO:0001217, UniParc:UPI000005BF97, UniRef:UniRef100_Q837G1, UniRef:UniRef50_Q5KWC8, UniRef:UniRef90_Q837G1
contig_1	cds	810035	811444	+	HCJMML_04070	dnaB	Replication initiation and membrane attachment protein DnaB	COG:COG3611, COG:L, RefSeq:WP_002378085.1, SO:0001217, UniParc:UPI0001B2EAA5, UniRef:UniRef100_A0A8S6XI28, UniRef:UniRef50_R2QRM0, UniRef:UniRef90_A0A3N3K6B0
contig_1	cds	811441	812373	+	HCJMML_04075	dnaI	primosomal protein DnaI	COG:COG1484, COG:L, SO:0001217, UniRef:UniRef50_F3YC14, UniRef:UniRef90_A0A2S7LXV9
contig_1	cds	812497	813663	+	HCJMML_04080		Glycosyl hydrolase family 8	RefSeq:WP_002388843.1, SO:0001217, UniParc:UPI0001A5C03B, UniRef:UniRef100_A0A9P2K2X0, UniRef:UniRef50_R3WWB4, UniRef:UniRef90_E2YXV9
contig_1	cds	813677	815197	+	HCJMML_04085		Glycosyltransferase RgtA/B/C/D-like domain-containing protein	RefSeq:WP_002401544.1, SO:0001217, UniParc:UPI0001F0DC4B, UniRef:UniRef100_A0A8F5EXB8, UniRef:UniRef50_F3YC11, UniRef:UniRef90_S4CFW5
contig_1	cds	815187	816770	+	HCJMML_04090	ydaL	putative metal-dependent carbohydrate esterase YdaL, contains NodB-like catalytic (CE4) domain	COG:COG5298, COG:R, RefSeq:WP_002355763.1, SO:0001217, UniParc:UPI000005BF9C, UniRef:UniRef100_A0A246MTV5, UniRef:UniRef50_A0A246MTV5, UniRef:UniRef90_A0A246MTV5
contig_1	cds	816767	818029	+	HCJMML_04095	bcsA	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	COG:COG1215, COG:N, RefSeq:WP_002355764.1, SO:0001217, UniParc:UPI000005BF9D, UniRef:UniRef100_A0A640MHP4, UniRef:UniRef50_U5MR55, UniRef:UniRef90_A0A125W9Z8
contig_1	cds	818044	820110	+	HCJMML_04100		Cellulose synthase	RefSeq:WP_002378089.1, SO:0001217, UniParc:UPI0001B2ECFA, UniRef:UniRef100_A0A8S6X6M4, UniRef:UniRef50_R3TWV1, UniRef:UniRef90_E2YXW3
contig_1	cds	820112	820960	+	HCJMML_04105		Diguanylate cyclase	SO:0001217, UniParc:UPI0001A5C0B4, UniRef:UniRef100_A0A1B4XM47, UniRef:UniRef50_Q837F3, UniRef:UniRef90_Q837F3
contig_1	cds	820976	821287	+	HCJMML_04110		putative protein	RefSeq:WP_002378091.1, SO:0001217, UniParc:UPI0001B2ECFB, UniRef:UniRef100_A0A2Z6BR21, UniRef:UniRef50_S4FJP9, UniRef:UniRef90_C7CY60
