#Annotated with Bakta v1.9.4, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2642090	2642386	-	HCJMML_13095	11.2	10.0		SO:0001217, UniRef:UniRef50_A0A7H0FN58, UniRef:UniRef90_A0A7H0FN58
contig_1	2643065	2643313	-	HCJMML_13105	9.8	6.1		RefSeq:WP_010707091.1, SO:0001217, UniParc:UPI000005C72E, UniRef:UniRef100_A0A7H0FN60, UniRef:UniRef50_C9A1I8, UniRef:UniRef90_A0A7H0FN60
contig_1	2657271	2657495	-	HCJMML_13185	8.3	8.6		RefSeq:WP_002415869.1, SO:0001217, UniParc:UPI00019C6B34, UniRef:UniRef100_A0A2S7LZI5, UniRef:UniRef50_R3J1S7, UniRef:UniRef90_S4C8L5
contig_1	2693851	2694381	-	HCJMML_13355	19.8	4.9	PF01740.25|STAS, PF13466.10|STAS_2	PFAM:PF01740.25, PFAM:PF13466.10
contig_1	2700884	2701375	+	HCJMML_13380	19.1	5.6		RefSeq:WP_002383307.1, SO:0001217, UniParc:UPI00019C7080, UniRef:UniRef100_A0A7H0FNB2, UniRef:UniRef50_R3JFN6, UniRef:UniRef90_R3JFN6
contig_1	2740143	2741279	-	HCJMML_13555	44.0	5.8		RefSeq:WP_002383279.1, SO:0001217, UniParc:UPI00019C6EB7, UniRef:UniRef100_A0A7H0FNE6, UniRef:UniRef50_R3J230, UniRef:UniRef90_R3J230
contig_1	2744643	2744873	-	HCJMML_13580	8.9	9.0		RefSeq:WP_002383277.1, SO:0001217, UniParc:UPI00019C6EB4, UniRef:UniRef100_A0A2S7M1A6, UniRef:UniRef50_Q82ZJ8, UniRef:UniRef90_Q82ZJ8
contig_1	2784485	2784844	-	HCJMML_13760	13.9	9.8		SO:0001217, UniParc:UPI00019C6CF0, UniRef:UniRef100_A0A1G1SAE4, UniRef:UniRef50_Q82ZF9, UniRef:UniRef90_A0A2Z6BVV3
contig_1	2784841	2785107	-	HCJMML_13765	10.0	9.8		RefSeq:WP_002368441.1, SO:0001217, UniParc:UPI000005C7BA, UniRef:UniRef100_A0A1G1SAF8, UniRef:UniRef50_A0A1G1SAF8, UniRef:UniRef90_A0A1G1SAF8
contig_1	2787176	2787391	-	HCJMML_13780	8.0	8.9		RefSeq:WP_010715468.1, SO:0001217, UniParc:UPI0002FFF3E5, UniRef:UniRef100_UPI00019C6CED, UniRef:UniRef50_S5RNI3, UniRef:UniRef90_A0A9P4D5J2
contig_1	2802723	2803004	-	HCJMML_13850	11.0	9.9		RefSeq:WP_002367429.1, SO:0001217, UniParc:UPI00019C6BFA, UniRef:UniRef100_A0A7H0FNJ8, UniRef:UniRef50_A0A7H0FNJ8, UniRef:UniRef90_A0A7H0FNJ8
contig_1	2830893	2831105	-	HCJMML_14015	8.0	9.7		RefSeq:WP_002383222.1, SO:0001217, UniParc:UPI00019C5A06, UniRef:UniRef100_A0A7H0FNN0, UniRef:UniRef50_A0A7H0FNN0, UniRef:UniRef50_UPI001FF0A9AB, UniRef:UniRef90_A0A7H0FNN0, UniRef:UniRef90_UPI001FF0A9AB
contig_1	2899771	2900688	-	HCJMML_14335	35.6	6.4		RefSeq:WP_002383175.1, SO:0001217, UniParc:UPI00019C6719, UniRef:UniRef100_A0A7H0FNU2, UniRef:UniRef50_A0A644YDY0, UniRef:UniRef90_A0A7H0FNU2
contig_1	2901320	2901805	-	HCJMML_14345	19.3	4.8		RefSeq:WP_010715484.1, SO:0001217, UniParc:UPI00030F79BF, UniRef:UniRef100_A0A7H0FNU4, UniRef:UniRef50_A0A7H0FNU4, UniRef:UniRef90_A0A7H0FNU4
contig_1	2920582	2920854	+	HCJMML_14415	10.1	9.6		
contig_1	2932272	2932616	-	HCJMML_14470	12.4	5.2		RefSeq:WP_002383155.1, SO:0001217, UniParc:UPI00019C6534, UniRef:UniRef100_A0A2S7M1U0, UniRef:UniRef50_A0A2S7M1U0, UniRef:UniRef90_A0A2S7M1U0
contig_1	2935041	2935241	-	HCJMML_14480	7.9	4.2		RefSeq:WP_002383152.1, SO:0001217, UniParc:UPI00019C6532, UniRef:UniRef100_A0A2S7M1Q0, UniRef:UniRef50_A0A2S7M1Q0, UniRef:UniRef90_A0A2S7M1Q0
contig_2	8078	8566	+	HCJMML_14900	19.2	8.2		RefSeq:WP_001252682.1, SO:0001217, UniParc:UPI0001E198C4, UniRef:UniRef100_F6KLQ0, UniRef:UniRef50_Q9F1H7, UniRef:UniRef90_F6KLQ0
contig_2	8984	9166	+	HCJMML_14905	7.2	6.9		RefSeq:WP_001808764.1, SO:0001217, UniParc:UPI0001B2B95A, UniRef:UniRef100_F6KLP9, UniRef:UniRef50_F6KLP9, UniRef:UniRef90_F6KLP9
contig_2	13261	13458	+	HCJMML_14940	7.9	4.6		RefSeq:WP_001031355.1, SO:0001217, UniParc:UPI0001B2E147, UniRef:UniRef100_A0A9P2HQE6, UniRef:UniRef50_A0A9P2HQE6, UniRef:UniRef90_A0A9P2HQE6
contig_2	13600	14535	+	HCJMML_14945	36.7	5.7		RefSeq:WP_002383786.1, SO:0001217, UniParc:UPI00019C6A48, UniRef:UniRef100_A0A7H0FK32, UniRef:UniRef50_E2YYL5, UniRef:UniRef90_E2YYL5
contig_2	14609	14752	+	HCJMML_14950	5.6	10.2		RefSeq:WP_000066155.1, SO:0001217, UniParc:UPI00000B3163, UniRef:UniRef100_Q8VT25, UniRef:UniRef50_Q8VT25, UniRef:UniRef90_Q8VT25
contig_2	16048	16179	+	HCJMML_14965	5.0	5.2		RefSeq:WP_000159353.1, SO:0001217, UniParc:UPI00000BD084, UniRef:UniRef100_Q8VT22, UniRef:UniRef50_Q8VT22, UniRef:UniRef90_Q8VT22
contig_2	16190	17482	+	HCJMML_14970	48.7	9.6		RefSeq:WP_000608954.1, SO:0001217, UniParc:UPI00025F4A66, UniRef:UniRef100_UPI00025F4A66, UniRef:UniRef50_E2YYK9, UniRef:UniRef90_S4C1Y5
contig_2	18517	18735	-	HCJMML_14980	8.4	10.4		RefSeq:WP_001808791.1, SO:0001217, UniParc:UPI00019C6B25, UniRef:UniRef100_F6KLN5, UniRef:UniRef50_A0A855U6C5, UniRef:UniRef90_A0A855U6C5
contig_2	33435	33644	+	HCJMML_15060	7.7	9.4		RefSeq:WP_001808798.1, SO:0001217, UniParc:UPI00019C6EE8, UniRef:UniRef100_A0A9Q6PE92, UniRef:UniRef50_A0A9Q6PE92, UniRef:UniRef90_A0A9Q6PE92
contig_2	45271	45441	+	HCJMML_15125	6.8	4.5		RefSeq:WP_000713595.1, SO:0001217, UniParc:UPI00000B8B48, UniRef:UniRef100_J7M9K7, UniRef:UniRef50_A0A4P9CD50, UniRef:UniRef90_J7M9K7
contig_2	55292	55522	-	HCJMML_15170	8.0	9.0		RefSeq:WP_000956386.1, SO:0001217, UniParc:UPI0001BEF5B9, UniRef:UniRef100_D2JA91, UniRef:UniRef50_A0A0M2NLI5, UniRef:UniRef90_D2JA91
contig_2	69178	69363	+	HCJMML_15250	7.3	9.4		
contig_3	1	105	-	HCJMML_15275	4.0	4.1		
contig_3	1747	1923	-	HCJMML_15300	6.9	9.0		RefSeq:WP_010730181.1, SO:0001217, UniParc:UPI000316C6C0, UniRef:UniRef100_A0A9P2U8H5, UniRef:UniRef50_A0A059MWY8, UniRef:UniRef90_A0A5Q0EXW6
contig_3	1923	2117	-	HCJMML_15305	7.2	9.2		RefSeq:WP_010730182.1, SO:0001217, UniParc:UPI00033107A0, UniRef:UniRef100_UPI00033107A0, UniRef:UniRef50_R3JAY2, UniRef:UniRef90_UPI00033107A0
contig_3	2122	2349	-	HCJMML_15310	8.6	4.3		RefSeq:WP_010730183.1, SO:0001217, UniParc:UPI00032DB163, UniRef:UniRef100_UPI00032DB163, UniRef:UniRef50_UPI00032DB163, UniRef:UniRef90_UPI00032DB163
contig_3	20700	21086	-	HCJMML_15400	15.1	5.7		RefSeq:WP_010708510.1, SO:0001217, UniParc:UPI000331000E, UniRef:UniRef100_UPI0005359BA5, UniRef:UniRef50_A0A1L8RF52, UniRef:UniRef90_A0A1Q1FZ86
contig_3	23650	24339	-	HCJMML_15410	24.7	5.9		RefSeq:WP_010730153.1, SO:0001217, UniParc:UPI00033023B6, UniRef:UniRef100_UPI00033023B6, UniRef:UniRef50_A0A1S8KJ64, UniRef:UniRef90_A0A1S8KJ64
contig_3	24353	24805	-	HCJMML_15415	16.8	6.2		RefSeq:WP_010730154.1, SO:0001217, UniParc:UPI00032F7FE8, UniRef:UniRef100_UPI00032F7FE8, UniRef:UniRef50_A0A133CJJ8, UniRef:UniRef90_A0A133CJJ8
contig_3	25800	26312	-	HCJMML_15425	20.0	9.7		RefSeq:WP_010730144.1, SO:0001217, UniParc:UPI00032E1EB2, UniRef:UniRef100_UPI00032E1EB2, UniRef:UniRef50_UPI0018E7E53E, UniRef:UniRef90_UPI0018E7E53E
contig_3	33139	34062	-	HCJMML_15440	36.2	4.5		RefSeq:WP_010730141.1, SO:0001217, UniParc:UPI00032EFC16, UniRef:UniRef100_UPI00032EFC16, UniRef:UniRef50_UPI00032EFC16, UniRef:UniRef90_UPI00032EFC16
contig_3	41102	41281	-	HCJMML_15480	7.1	10.8		RefSeq:WP_010730160.1, SO:0001217, UniParc:UPI00032E4EDC, UniRef:UniRef100_UPI00032E4EDC, UniRef:UniRef50_UPI001144DE3C, UniRef:UniRef90_UPI001144DE3C
contig_3	44799	44939	-	HCJMML_15500	5.5	10.5		
contig_3	45407	45613	-	HCJMML_15505	8.1	10.4		RefSeq:WP_010730165.1, SO:0001217, UniParc:UPI00032F5006, UniRef:UniRef100_UPI00032F5006, UniRef:UniRef50_UPI00032F5006, UniRef:UniRef90_UPI00032F5006
contig_3	50880	51173	-	HCJMML_15530	11.6	8.9		RefSeq:WP_010730170.1, SO:0001217, UniParc:UPI00033104A3, UniRef:UniRef100_UPI00033104A3, UniRef:UniRef50_UPI001899EC78, UniRef:UniRef90_UPI001899EC78
contig_3	51930	52154	-	HCJMML_15540	8.8	9.8		RefSeq:WP_010730172.1, SO:0001217, UniParc:UPI00032F0E82, UniRef:UniRef100_UPI00032F0E82, UniRef:UniRef50_A0A9P2U7F1, UniRef:UniRef90_UPI001141D848
contig_3	53865	54008	-	HCJMML_15550	5.5	10.1		RefSeq:WP_010730174.1, SO:0001217, UniParc:UPI0001883154, UniRef:UniRef100_C7D569, UniRef:UniRef50_C7D569, UniRef:UniRef90_C7D569
contig_4	4684	5418	-	HCJMML_15610	27.7	9.5		SO:0001217, UniRef:UniRef50_F0PIK8, UniRef:UniRef90_F0PIK8
contig_4	11096	11395	-	HCJMML_15640	11.1	4.1		RefSeq:WP_002358314.1, SO:0001217, UniParc:UPI00019F373D, UniRef:UniRef100_F0PIK2, UniRef:UniRef50_F0PIK2, UniRef:UniRef90_F0PIK2
contig_4	11757	12002	-	HCJMML_15650	9.4	4.2		RefSeq:WP_002369812.1, SO:0001217, UniParc:UPI0001B2BDE7, UniRef:UniRef100_F0PIK0, UniRef:UniRef50_F0PIK0, UniRef:UniRef90_F0PIK0
contig_4	15842	16417	-	HCJMML_15690	22.1	8.6		SO:0001217, UniRef:UniRef50_F0PIJ3, UniRef:UniRef90_F0PIJ3
contig_4	17209	17781	-	HCJMML_15700	22.3	8.4		RefSeq:WP_233025154.1, SO:0001217, UniParc:UPI001E32D652, UniRef:UniRef100_UPI001E32D652, UniRef:UniRef50_UPI001E32D652, UniRef:UniRef90_UPI001E32D652
contig_4	20376	20567	-	HCJMML_15735	7.3	7.6		SO:0001217, UniParc:UPI00019F372B, UniRef:UniRef100_F0PII3, UniRef:UniRef50_F0PII3, UniRef:UniRef90_F0PII3
contig_4	22569	22679	-	HCJMML_15755	4.2	4.4		
contig_4	23150	23428	-	HCJMML_15765	10.7	4.1		SO:0001217, UniRef:UniRef50_R2NPZ3, UniRef:UniRef50_V7ZQD4, UniRef:UniRef90_F0PIH8, UniRef:UniRef90_UPI00019F3728
contig_4	24501	25160	-	HCJMML_15785	26.3	9.8		RefSeq:WP_074654175.1, SO:0001217, UniParc:UPI00088C2EC9, UniRef:UniRef100_UPI00088C2EC9, UniRef:UniRef50_R3JH72, UniRef:UniRef90_UPI00088C2EC9
contig_4	25178	25327	-	HCJMML_15790	5.9	4.7		SO:0001217, UniRef:UniRef50_I6T3M0, UniRef:UniRef90_F0PIH3
contig_4	26484	27446	-	HCJMML_15805	36.6	6.2		SO:0001217, UniRef:UniRef50_F0PIH0, UniRef:UniRef90_F0PIH0
contig_4	27593	27703	-	HCJMML_15810	4.3	6.6		
contig_4	30161	30400	+	HCJMML_15830	9.6	5.0		RefSeq:WP_174115961.1, SO:0001217, UniParc:UPI0015734ED2, UniRef:UniRef100_UPI0015734ED2, UniRef:UniRef50_UPI0015734ED2, UniRef:UniRef90_UPI0015734ED2
