# Annotated with Bakta
# Software: v1.9.4
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	856641	857174	+	MIJGKE_04355		bacterial Ig-like domain-containing protein	SO:0001217, UniRef:UniRef50_UPI001C5B62F7, UniRef:UniRef90_UPI0003AB0394
contig_1	cds	857373	858074	+	MIJGKE_04360		Ig-like domain-containing protein	RefSeq:WP_002356634.1, SO:0001217, UniParc:UPI000175BE4A, UniRef:UniRef100_A0A1J6YP27, UniRef:UniRef50_A0A2W3ZLT0, UniRef:UniRef90_S4CCJ2
contig_1	cds	858075	859511	+	MIJGKE_04365		Mga helix-turn-helix domain-containing protein	RefSeq:WP_002356635.1, SO:0001217, UniParc:UPI000005C58B, UniRef:UniRef100_A0A640MJY5, UniRef:UniRef50_A0A1E5GRK2, UniRef:UniRef90_R3GSW8
contig_1	cds	859755	860942	+	MIJGKE_04370	ftsW	Peptodoglycan polymerase FtsW/RodA/SpoVE	COG:COG0772, COG:D, RefSeq:WP_002356636.1, SO:0001217, UniParc:UPI000005C58A, UniRef:UniRef100_A0A1J6YIX4, UniRef:UniRef50_A0A1D7TT63, UniRef:UniRef90_A0A1B4XQL6
contig_1	cds	860967	861326	+	MIJGKE_04375	arsC	Arsenate reductase or related protein, glutaredoxin family	COG:COG1393, COG:P, RefSeq:WP_002359675.1, SO:0001217, UniParc:UPI000005C589, UniRef:UniRef100_A0A640MQD6, UniRef:UniRef50_A0A380JEM3, UniRef:UniRef90_V7ZQQ0
contig_1	cds	861323	861646	+	MIJGKE_04380	gcvH	Glycine cleavage system protein H (lipoate-binding)	COG:COG0509, COG:E, RefSeq:WP_002359677.1, SO:0001217, UniParc:UPI000175BE4C, UniRef:UniRef100_A0A640MQ07, UniRef:UniRef50_A0A242CIJ2, UniRef:UniRef90_V7ZRR6
contig_1	ncRNA-region	861700	861947	+			T-box leader	RFAM:RF00230, SO:0000140
contig_1	cds	862061	863098	+	MIJGKE_04385	metN2	Methionine import ATP-binding protein MetN 2	COG:COG1135, COG:E, EC:7.4.2.11, GO:0005524, GO:0005886, GO:0016887, GO:0033232, RefSeq:WP_002356639.1, SO:0001217, UniParc:UPI000005C586, UniRef:UniRef100_Q831K6, UniRef:UniRef50_O32169, UniRef:UniRef90_Q831K6
contig_1	cds	863091	863777	+	MIJGKE_04390	metP	ABC-type methionine transport system, permease component	COG:COG2011, COG:E, RefSeq:WP_002356640.1, SO:0001217, UniParc:UPI000005C585, UniRef:UniRef100_A0A640MJX8, UniRef:UniRef50_O32168, UniRef:UniRef90_A0A1U9WZ64
contig_1	cds	863792	864610	+	MIJGKE_04395	nlpA	ABC-type metal ion transport system, periplasmic component/surface antigen	COG:COG1464, COG:P, RefSeq:WP_002359679.1, SO:0001217, UniParc:UPI000005C584, UniRef:UniRef100_A0A640MKI2, UniRef:UniRef50_J9W0F8, UniRef:UniRef90_R3J4N5
contig_1	cds	864958	865773	+	MIJGKE_04400	cpsA	undecaprenyl diphosphate synthase	COG:COG0020, COG:I, EC:2.5.1.-, GO:0000287, GO:0004659, GO:0016765, RefSeq:WP_002356646.1, SO:0001217, UniParc:UPI00019F6BDB, UniRef:UniRef100_A0A1B4XQL1, UniRef:UniRef50_Q97SR4, UniRef:UniRef90_Q831K9, VFDB:VFC0258, VFDB:VFG002190
contig_1	cds	865770	866570	+	MIJGKE_04405	cpsB	phosphatidate cytidylyltransferase	COG:COG0575, COG:I, EC:2.7.7.41, KEGG:K00981, RefSeq:WP_002359680.1, SO:0001217, UniParc:UPI000005C582, UniRef:UniRef100_A0A640MPZ7, UniRef:UniRef50_A0A0E2UDQ6, UniRef:UniRef90_A0A640MPZ7, VFDB:VFC0258, VFDB:VFG002189
contig_1	cds	867043	868212	+	MIJGKE_04410	cpsC	teichoic acid biosynthesis protein, putative	COG:COG1887, COG:MI, EC:2.7.8.12, KEGG:K09809, RefSeq:WP_002359681.1, SO:0001217, UniParc:UPI0001B1DE68, UniRef:UniRef100_C7D1F7, UniRef:UniRef50_A0A242JXI3, UniRef:UniRef90_A0A4Q5K803, VFDB:VFC0258, VFDB:VFG002188
contig_1	cds	868231	869697	+	MIJGKE_04415	cpsD	glycosyl transferase, group 2 family protein	COG:COG0463, COG:M, RefSeq:WP_002359682.1, SO:0001217, UniParc:UPI0001B1DE69, UniRef:UniRef100_C7D1F8, UniRef:UniRef50_A2RLM6, UniRef:UniRef90_A0A9P2HU05, VFDB:VFC0258, VFDB:VFG002187
contig_1	cds	869767	872277	+	MIJGKE_04420	cpsE	glycosyl transferase, group 2 family protein	COG:COG0463, COG:M, RefSeq:WP_002404870.1, SO:0001217, UniParc:UPI0001E1A443, UniRef:UniRef100_C7D1F9, UniRef:UniRef50_E2YZZ2, UniRef:UniRef90_E2YZZ2, VFDB:VFC0258, VFDB:VFG002186
contig_1	cds	872301	873152	+	MIJGKE_04425	cpsF	casular polysaccharide biosynthesis protein CpsF	BlastRules:WP_002367100, RefSeq:WP_002359684.1, SO:0001217, UniParc:UPI0001B1DE6B, UniRef:UniRef100_C7D1G0, UniRef:UniRef50_E2YVL1, UniRef:UniRef90_A0A6I4XU01
contig_1	cds	873179	875632	+	MIJGKE_04430	cpsG	MurB family protein	COG:COG0812, COG:M, EC:1.3.1.98, GO:0008762, GO:0009252, RefSeq:WP_002359685.1, SO:0001217, UniParc:UPI000005C57D, UniRef:UniRef100_A0A640MK58, UniRef:UniRef50_A0A0D6DW58, UniRef:UniRef90_A0A0M2AAH2, VFDB:VFC0258, VFDB:VFG002184
contig_1	cds	875650	876048	+	MIJGKE_04435	cpsH	lipoprotein CpsH	BlastRules:WP_002387128, RefSeq:WP_002387128.1, SO:0001217, UniParc:UPI000005C57C, UniRef:UniRef100_A0A8S6XN64, UniRef:UniRef50_A0A8S6XN64, UniRef:UniRef90_A0A8S6XN64
contig_1	cds	876107	877246	+	MIJGKE_04440	cpsI	UDP-galactopyranose mutase	COG:COG0562, COG:M, EC:5.4.99.9, GO:0008767, GO:0009273, RefSeq:WP_002359687.1, SO:0001217, UniParc:UPI0001B1DE6D, UniRef:UniRef100_A0A1J6YAG1, UniRef:UniRef50_A0A288QWL2, UniRef:UniRef90_A0A1J6YAG1, VFDB:VFC0258, VFDB:VFG002182
contig_1	cds	877272	878615	+	MIJGKE_04445	cpsJ	ABC transporter, ATP-binding protein	COG:COG1388, COG:M, EC:7.5.2.4, GO:0005524, GO:0005886, GO:0015438, GO:0016887, RefSeq:WP_010708090.1, SO:0001217, UniParc:UPI0002EC0CCD, UniRef:UniRef100_C7D1G4, UniRef:UniRef50_Q831L8, UniRef:UniRef90_Q831L8, VFDB:VFC0258, VFDB:VFG002181
contig_1	cds	878615	879427	+	MIJGKE_04450	cpsK	ABC transporter, permease protein	COG:COG1682, COG:G, RefSeq:WP_002388342.1, SO:0001217, UniParc:UPI0001B2B3E5, UniRef:UniRef100_A0A9P2MEG9, UniRef:UniRef50_E2YZY7, UniRef:UniRef90_E2YZY7, VFDB:VFC0258, VFDB:VFG002180
contig_1	ncRNA	879580	879667	+	MIJGKE_04455	bsrC	BsrC	RFAM:RF01410, SO:0000655
contig_1	ncRNA	879710	879839	-	MIJGKE_04460	Ref1C	Enterococcus sRNA 1C	RFAM:RF02845, SO:0000655
contig_1	cds	880090	880740	+	MIJGKE_04465	dph6	Diphthamide synthase (EF-2-diphthine--ammonia ligase)	COG:COG2102, COG:J, RefSeq:WP_002359691.1, SO:0001217, UniParc:UPI0001B1DE70, UniRef:UniRef100_C7D1G6, UniRef:UniRef50_R3KSR7, UniRef:UniRef90_R3KSR7
contig_1	cds	880828	881055	+	MIJGKE_04470		hypothetical protein	RefSeq:WP_002356649.1, SO:0001217, UniParc:UPI00019F6BDD, UniRef:UniRef100_A0A1J6XWS4, UniRef:UniRef50_A0A1J6XWS4, UniRef:UniRef90_A0A1J6XWS4
contig_1	cds	881203	881934	+	MIJGKE_04475	gph	Phosphoglycolate phosphatase, HAD superfamily	COG:C, COG:COG0546, RefSeq:WP_002359692.1, SO:0001217, UniParc:UPI0001B1DE71, UniRef:UniRef100_C7D1G8, UniRef:UniRef50_C7D1G8, UniRef:UniRef90_C7D1G8
contig_1	cds	882295	883038	-	MIJGKE_04480		DUF3862 domain-containing protein	RefSeq:WP_002367089.1, SO:0001217, UniParc:UPI00000AF0ED, UniRef:UniRef100_A0A9P3YD10, UniRef:UniRef50_A0A059MZ93, UniRef:UniRef90_E2YZY3
contig_1	cds	883261	884070	-	MIJGKE_04485	ygcG	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	COG:COG1512, COG:S, RefSeq:WP_002359694.1, SO:0001217, UniParc:UPI0001B1DE73, UniRef:UniRef100_C7D1H0, UniRef:UniRef50_R2RPZ3, UniRef:UniRef90_R3GT47
contig_1	cds	884067	885212	-	MIJGKE_04490	ydjG	Uncharacterized protein ydjG	RefSeq:WP_002359695.1, SO:0001217, UniParc:UPI00019F3337, UniRef:UniRef100_A0A9P2JX00, UniRef:UniRef50_H5SZQ7, UniRef:UniRef90_O86211
contig_1	cds	885316	886548	-	MIJGKE_04495	ydjI	Membrane protease subunit, stomatin/prohibitin family, contains C-terminal Zn-ribbon domain	COG:COG4260, COG:O, RefSeq:WP_002356656.1, SO:0001217, UniParc:UPI000005C572, UniRef:UniRef100_A0A9P2MEE6, UniRef:UniRef50_R3J4M1, UniRef:UniRef90_R3J4M1
contig_1	cds	886757	888799	+	MIJGKE_04500	ftsI	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	COG:COG0768, COG:DM, RefSeq:WP_002359699.1, SO:0001217, UniParc:UPI0000351F9A, UniRef:UniRef100_Q6PY42, UniRef:UniRef50_E6LGL7, UniRef:UniRef90_A0A3G1CIL7
contig_1	cds	888915	889634	+	MIJGKE_04505	tsaB	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	COG:COG1214, COG:J, EC:2.3.1.234, GO:0003725, GO:0006400, RefSeq:WP_002359700.1, SO:0001217, UniParc:UPI0001B1DE74, UniRef:UniRef100_C7D1H4, UniRef:UniRef50_A0A4V6LDU2, UniRef:UniRef90_A0A5Q0EUN1
contig_1	cds	889618	890160	+	MIJGKE_04510	rimI	ribosomal protein S18-alanine N-acetyltransferase	COG:COG0456, COG:J, EC:2.3.1.266, GO:0008999, GO:0036211, GO:0042254, SO:0001217, UniParc:UPI0001B1DE75, UniRef:UniRef100_A0A9P2NFP4, UniRef:UniRef50_A0A6I4Y0M7, UniRef:UniRef90_A0A6I4Y0M7
contig_1	cds	890168	890632	+	MIJGKE_04515	rimI	ribosomal protein S18-alanine N-acetyltransferase	COG:COG0456, COG:J, EC:2.3.1.266, GO:0008999, GO:0036211, GO:0042254, RefSeq:WP_002359702.1, SO:0001217, UniParc:UPI0001B1DE76, UniRef:UniRef100_A0A1B4XQL2, UniRef:UniRef50_A0A1B4XQL2, UniRef:UniRef90_A0A1B4XQL2
contig_1	cds	890629	891675	+	MIJGKE_04520	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	COG:COG0533, COG:J, EC:2.3.1.234, GO:0002949, GO:0005506, GO:0005737, GO:0006400, GO:0061711, RefSeq:WP_002356664.1, SO:0001217, UniParc:UPI00019F6C29, UniRef:UniRef100_A0A9P2LML9, UniRef:UniRef50_O05518, UniRef:UniRef90_Q831N0
contig_1	cds	891994	893685	+	MIJGKE_04525	argS	arginine--tRNA ligase	COG:COG0018, COG:J, EC:6.1.1.19, GO:0004814, GO:0005524, GO:0005737, GO:0006420, KEGG:K01887, RefSeq:WP_002359703.1, SO:0001217, UniParc:UPI000175BEAA, UniRef:UniRef100_A0A9P2HUB2, UniRef:UniRef50_Q54869, UniRef:UniRef90_Q831N1
contig_1	cds	893841	894341	+	MIJGKE_04530	rnaY	HD superfamily phosphodieaserase, includes HD domain of RNase Y	COG:COG1418, COG:JR, RefSeq:WP_002356666.1, SO:0001217, UniParc:UPI0001A5C01F, UniRef:UniRef100_S4CN67, UniRef:UniRef50_T1ZCU3, UniRef:UniRef90_A0A1Q8J926
contig_1	cds	894423	894746	-	MIJGKE_04535	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_002389105.1, SO:0001217, UniParc:UPI000005C56A, UniRef:UniRef100_A0A1B4XQK0, UniRef:UniRef50_A0A828QQ33, UniRef:UniRef90_A0A828QQ33
contig_1	cds	894928	895206	+	MIJGKE_04540		Toxin-antitoxin system, antitoxin component, Xre family	RefSeq:WP_010708092.1, SO:0001217, UniParc:UPI0002E0332F, UniRef:UniRef100_A0A9P3YCH7, UniRef:UniRef50_A0A059MYJ4, UniRef:UniRef90_A0A059MYJ4
contig_1	cds	895190	895384	+	MIJGKE_04545		hypothetical protein	
contig_1	cds	895414	899445	+	MIJGKE_04550	spaA	SpaA isopeptide-forming pilin-related protein	SO:0001217, UniRef:UniRef50_A0A4U3KBU2, UniRef:UniRef90_UPI00136B9D71
contig_1	cds	899474	899617	+	MIJGKE_04555		Prealbumin-like fold domain-containing protein	RefSeq:WP_002356674.1, SO:0001217, UniParc:UPI000005C567, UniRef:UniRef100_A0A1J6XVV6, UniRef:UniRef50_Q831N5, UniRef:UniRef90_A0A1J6XVV6
contig_1	cds	899614	900864	+	MIJGKE_04560		Glycosyltransferase, group 2 family protein	RefSeq:WP_002359708.1, SO:0001217, UniParc:UPI0001B1DF3B, UniRef:UniRef100_C7D1I5, UniRef:UniRef50_R3KDU5, UniRef:UniRef90_A0A125W292
contig_1	ncRNA-region	900915	900984	+			Fluoride riboswitch (crcB)	RFAM:RF01734, SO:0000035
contig_1	cds	901061	902326	+	MIJGKE_04565	clcA	H+/Cl- antiporter ClcA	COG:COG0038, COG:P, RefSeq:WP_002359709.1, SO:0001217, UniParc:UPI0001B1DF3C, UniRef:UniRef100_C7D1I6, UniRef:UniRef50_A0A377L6I8, UniRef:UniRef90_Q831N8
contig_1	cds	902376	902654	+	MIJGKE_04570	yktA	UPF0223 protein EF_2462	COG:COG4476, COG:S, RefSeq:WP_002356679.1, SO:0001217, UniParc:UPI000005C564, UniRef:UniRef100_Q831N9, UniRef:UniRef50_Q831N9, UniRef:UniRef90_Q831N9
contig_1	cds	902655	903437	+	MIJGKE_04575	suhB	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family	COG:COG0483, COG:G, RefSeq:WP_002359710.1, SO:0001217, UniParc:UPI0001B1DF3D, UniRef:UniRef100_S4F8A1, UniRef:UniRef50_E6LFP8, UniRef:UniRef90_X5NWA1
contig_1	cds	903658	905493	+	MIJGKE_04580	typA	translational GTPase TypA	COG:COG1217, COG:T, GO:0005525, GO:0006412, GO:0006950, RefSeq:WP_002356682.1, SO:0001217, UniParc:UPI000005C562, UniRef:UniRef100_A0A1B4XQK5, UniRef:UniRef50_U4TYX4, UniRef:UniRef90_A0A179EVE2
contig_1	cds	905811	907580	+	MIJGKE_04585	recQ	DNA helicase RecQ	COG:COG0514, COG:L, EC:3.6.4.12, GO:0003678, GO:0006310, RefSeq:WP_002359711.1, SO:0001217, UniParc:UPI0001B1DF3E, UniRef:UniRef100_C7D1J0, UniRef:UniRef50_O34748, UniRef:UniRef90_A0A2T5D658
contig_1	cds	907807	908112	+	MIJGKE_04590	ylaN	UPF0358 protein EF_2458	COG:COG4838, COG:S, RefSeq:WP_002356684.1, SO:0001217, UniParc:UPI000005C560, UniRef:UniRef100_Q831P3, UniRef:UniRef50_Q831P3, UniRef:UniRef90_Q831P3
contig_1	cds	908116	909324	+	MIJGKE_04595	ftsW	Peptodoglycan polymerase FtsW/RodA/SpoVE	COG:COG0772, COG:D, RefSeq:WP_002356686.1, SO:0001217, UniParc:UPI000005C55F, UniRef:UniRef100_A0A1B4XQI0, UniRef:UniRef50_S1QWF3, UniRef:UniRef90_A0A1B4XQI0
contig_1	cds	909357	912785	+	MIJGKE_04600	pyc	pyruvate carboxylase	COG:C, COG:COG1038, EC:6.4.1.1, GO:0004736, GO:0005524, GO:0006090, GO:0006094, GO:0009374, GO:0046872, RefSeq:WP_002359712.1, SO:0001217, UniParc:UPI0001B1DF3F, UniRef:UniRef100_C7D1J3, UniRef:UniRef50_A0A1G1SZK8, UniRef:UniRef90_E2YZV7
contig_1	cds	912802	913926	+	MIJGKE_04605		CAP-associated domain-containing protein	RefSeq:WP_002359713.1, SO:0001217, UniParc:UPI0001B1DF40, UniRef:UniRef100_C7D1J4, UniRef:UniRef50_R2QZI7, UniRef:UniRef90_S4CNT1
contig_1	cds	913923	914357	+	MIJGKE_04610	ylbF	DUF963 domain-containing protein	COG:COG3679, COG:T, RefSeq:WP_002356689.1, SO:0001217, UniParc:UPI000005C55C, UniRef:UniRef100_A0A1B4XQI6, UniRef:UniRef50_S0NI58, UniRef:UniRef90_R3GV87
contig_1	cds	914347	914697	+	MIJGKE_04615	ylbG	UPF0298 protein EF_2453	COG:COG4471, COG:S, GO:0005737, RefSeq:WP_002359714.1, SO:0001217, UniParc:UPI000005C55B, UniRef:UniRef100_Q831P7, UniRef:UniRef50_Q831P7, UniRef:UniRef90_Q831P7
contig_1	cds	914697	915350	+	MIJGKE_04620	rsmD	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	COG:COG0742, COG:J, EC:2.1.1.171, GO:0031167, GO:0052913, SO:0001217, UniParc:UPI00019C6F2B, UniRef:UniRef100_A0A9P2HUC6, UniRef:UniRef50_A0A9D1X2I8, UniRef:UniRef90_A0A5Q0EZ13
contig_1	cds	915352	915843	+	MIJGKE_04625	coaD	pantetheine-phosphate adenylyltransferase	COG:COG0669, COG:H, EC:2.7.7.3, GO:0004595, GO:0005524, GO:0005737, GO:0015937, RefSeq:WP_002356693.1, SO:0001217, UniParc:UPI000005C559, UniRef:UniRef100_Q831P9, UniRef:UniRef50_Q831P9, UniRef:UniRef90_Q831P9
contig_1	cds	915848	916900	+	MIJGKE_04630	sdrC	SepM family pheromone-processing serine protease	COG:COG3480, COG:T, EC:3.4.21.-, SO:0001217, UniParc:UPI000005C558, UniRef:UniRef100_A0A6I1LT72, UniRef:UniRef50_A0A377L521, UniRef:UniRef90_S4CNS5
contig_1	cds	916997	917641	+	MIJGKE_04635	comEA	DNA uptake protein ComE or related DNA-binding protein	COG:COG1555, COG:L, SO:0001217, UniRef:UniRef50_Q831Q1, UniRef:UniRef90_Q831Q1
contig_1	cds	917764	918267	+	MIJGKE_04640	comEB	ComE operon protein 2	COG:COG2131, COG:F, RefSeq:WP_002356697.1, SO:0001217, UniParc:UPI000005C556, UniRef:UniRef100_A0A1B4XQI2, UniRef:UniRef50_I3EAQ2, UniRef:UniRef90_A0A1B4XQI2
contig_1	cds	918437	920566	+	MIJGKE_04645	comEC	DNA internalization-related competence protein ComEC/Rec2	COG:COG2333, COG:U, GO:0005215, GO:0009290, SO:0001217, UniRef:UniRef50_C7D1K2, UniRef:UniRef90_C7D1K2
contig_1	cds	920624	921652	+	MIJGKE_04650	holA	DNA polymerase III subunit delta	COG:COG1466, COG:L, EC:2.7.7.7, GO:0003887, GO:0006260, GO:0009360, RefSeq:WP_002362655.1, SO:0001217, UniParc:UPI000005C554, UniRef:UniRef100_A0A1B4XQH2, UniRef:UniRef50_A0A133MQL6, UniRef:UniRef90_A0A1B4XQH2
contig_1	cds	921704	922645	-	MIJGKE_04655	panE	Ketopantoate reductase	COG:COG1893, COG:H, RefSeq:WP_002404882.1, SO:0001217, UniParc:UPI0001E1A52E, UniRef:UniRef100_UPI0001E1A52E, UniRef:UniRef50_Q9CFY8, UniRef:UniRef90_Q831Q5
contig_1	cds	922835	923371	+	MIJGKE_04660	yciA	Acyl-CoA hydrolase	COG:COG1607, COG:I, SO:0001217, UniParc:UPI000005C552, UniRef:UniRef100_A0A1X3BY69, UniRef:UniRef50_E6LGS6, UniRef:UniRef90_C7D1K5
contig_1	cds	923458	923709	-	MIJGKE_04665	rpsT	30S ribosomal protein S20	GO:0000312, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0022627, GO:1990904, RefSeq:WP_002356703.1, SO:0001217, UniParc:UPI000005C551, UniRef:UniRef100_Q831Q7, UniRef:UniRef50_Q831Q7, UniRef:UniRef90_Q831Q7
contig_1	cds	923941	924954	+	MIJGKE_04670	pitA	Phosphate/sulfate permease	COG:COG0306, COG:P, SO:0001217, UniParc:UPI0002F87711, UniRef:UniRef100_R3I1K1, UniRef:UniRef50_A0A5K1JK98, UniRef:UniRef90_A0A1B4XQH9
contig_1	cds	924967	925590	+	MIJGKE_04675	ykaA	Phosphate transport regulator YkaA, distantly related to PhoU, UPF0111/DUF47 family	COG:COG1392, COG:P, RefSeq:WP_002356705.1, SO:0001217, UniParc:UPI000005C54F, UniRef:UniRef100_A0A1B4XQG9, UniRef:UniRef50_R3JKS5, UniRef:UniRef90_R3JKS5
contig_1	cds	925609	926394	+	MIJGKE_04680	chbG	Chitooligosaccharide deacetylase ChbG, YdjC/CelG family	COG:COG3394, COG:G, RefSeq:WP_002356707.1, SO:0001217, UniParc:UPI00019C7002, UniRef:UniRef100_A0A1J6XP77, UniRef:UniRef50_A0A0E0UTR8, UniRef:UniRef90_A0A0M2AA10
contig_1	cds	926433	927263	-	MIJGKE_04685	uppP	undecaprenyl-diphosphate phosphatase	COG:COG1968, COG:I, EC:3.6.1.27, GO:0005886, GO:0008360, GO:0009252, GO:0016020, GO:0016311, GO:0046677, GO:0050380, GO:0071555, RefSeq:WP_002359728.1, SO:0001217, UniParc:UPI0001A5C02A, UniRef:UniRef100_A0A9P2LMM1, UniRef:UniRef50_Q831R1, UniRef:UniRef90_Q831R1
contig_1	cds	927445	927939	+	MIJGKE_04690	nagE	Phosphotransferase system IIA component	COG:COG2190, COG:G, RefSeq:WP_002359729.1, SO:0001217, UniParc:UPI0001B1DF45, UniRef:UniRef100_A0A9P4D5B0, UniRef:UniRef50_F4BMD0, UniRef:UniRef90_X5NW27
contig_1	cds	928090	929199	+	MIJGKE_04695		DUF871 domain-containing protein	COG:COG3589, COG:S, RefSeq:WP_002364446.1, SO:0001217, UniParc:UPI000005C54B, UniRef:UniRef100_A0A1B4XQG2, UniRef:UniRef50_A0A6L2ZWZ6, UniRef:UniRef90_R3I1J7
contig_1	cds	929174	930064	+	MIJGKE_04700	murQ	N-acetylmuramic acid 6-phosphate etherase	COG:COG2103, COG:M, EC:4.2.1.126, GO:0005975, GO:0006040, GO:0009254, GO:0016835, GO:0046348, GO:0097173, GO:0097367, KEGG:K07106, RefSeq:WP_002359731.1, SO:0001217, UniParc:UPI0001B1DF47, UniRef:UniRef100_C7D1L3, UniRef:UniRef50_A7MGZ1, UniRef:UniRef90_Q831R4
contig_1	cds	930087	931541	+	MIJGKE_04705	ptsG2	Phosphotransferase system IIB components	COG:COG1264, COG:G, RefSeq:WP_002356713.1, SO:0001217, UniParc:UPI00019F6C85, UniRef:UniRef100_A0A1B4XQF9, UniRef:UniRef50_Q2FK70, UniRef:UniRef90_A0A1B4XQF9
contig_1	cds	931629	932477	+	MIJGKE_04710	rpiR	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains	COG:COG1737, COG:K, RefSeq:WP_002404883.1, SO:0001217, UniParc:UPI0001E1A530, UniRef:UniRef100_C7D1L5, UniRef:UniRef50_A0A242AVA8, UniRef:UniRef90_E2YZT3
contig_1	cds	932527	933237	-	MIJGKE_04715	phoE	Broad specificity phosphatase PhoE	COG:COG0406, COG:G, RefSeq:WP_002359733.1, SO:0001217, UniParc:UPI000005C547, UniRef:UniRef100_A0A1Q1FVY9, UniRef:UniRef50_D3HB60, UniRef:UniRef90_R3J792
contig_1	cds	933278	933904	-	MIJGKE_04720	gloB	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	COG:COG0491, COG:R, RefSeq:WP_002356716.1, SO:0001217, UniParc:UPI000005C546, UniRef:UniRef100_X5NWL4, UniRef:UniRef50_A0A091C4B5, UniRef:UniRef90_X5NWL4
contig_1	cds	934124	935509	+	MIJGKE_04725	guaD	guanine deaminase	COG:COG0402, COG:FR, EC:3.5.4.3, GO:0006147, GO:0008892, RefSeq:WP_002404884.1, SO:0001217, UniParc:UPI0001E1A531, UniRef:UniRef100_UPI0001E1A531, UniRef:UniRef50_F2I5P3, UniRef:UniRef90_A0A4U3MDC4
contig_1	cds	935513	936844	+	MIJGKE_04730	uraA	Xanthine/uracil permease	COG:COG2233, COG:F, RefSeq:WP_002359736.1, SO:0001217, UniParc:UPI0001A5C0A5, UniRef:UniRef100_A0A1B4XQH6, UniRef:UniRef50_D3EGJ9, UniRef:UniRef90_R3GVP5
contig_1	cds	936986	937963	+	MIJGKE_04735	guaC	GMP reductase	COG:COG0516, COG:F, EC:1.7.1.7, GO:0003920, GO:0015950, RefSeq:WP_002359737.1, SO:0001217, UniParc:UPI0001B1DCE7, UniRef:UniRef100_C7D1M0, UniRef:UniRef50_O05269, UniRef:UniRef90_S0KST6
contig_1	cds	938125	938457	+	MIJGKE_04740	padR	DNA-binding transcriptional regulator, PadR family	COG:COG1695, COG:K, RefSeq:WP_002356722.1, SO:0001217, UniParc:UPI000005C542, UniRef:UniRef100_A0A1B4XQG0, UniRef:UniRef50_N2AX27, UniRef:UniRef90_A0A1B4XQG0
contig_1	cds	938454	939482	+	MIJGKE_04745		Integral membrane protein	RefSeq:WP_002356724.1, SO:0001217, UniParc:UPI00019F33DB, UniRef:UniRef100_A0A1J6XQ78, UniRef:UniRef50_R2TI65, UniRef:UniRef90_R3J717
contig_1	cds	939617	941068	+	MIJGKE_04750	aRO8	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	COG:COG1167, COG:KE, RefSeq:WP_002359739.1, SO:0001217, UniParc:UPI0001B1DCE8, UniRef:UniRef100_C7D1M3, UniRef:UniRef50_C7D1M3, UniRef:UniRef90_C7D1M3
contig_1	cds	941189	942913	+	MIJGKE_04755	manB	Phosphomannomutase	COG:COG1109, COG:G, RefSeq:WP_002356727.1, SO:0001217, UniParc:UPI0001B1D9F1, UniRef:UniRef100_S4FEX9, UniRef:UniRef50_A0A1T4J3A8, UniRef:UniRef90_V7ZQA0
contig_1	cds	943020	943802	+	MIJGKE_04760	proC	pyrroline-5-carboxylate reductase	COG:COG0345, COG:E, EC:1.5.1.2, GO:0004735, GO:0006561, RefSeq:WP_002359741.1, SO:0001217, UniParc:UPI0001B1DCE9, UniRef:UniRef100_C7D1M5, UniRef:UniRef50_Q831S6, UniRef:UniRef90_Q831S6
contig_1	cds	943940	944227	+	MIJGKE_04765	arsR	DNA-binding transcriptional regulator, ArsR family	COG:COG0640, COG:K, RefSeq:WP_002391570.1, SO:0001217, UniParc:UPI000005C53D, UniRef:UniRef100_A0A8I1K124, UniRef:UniRef50_A0A242D8F5, UniRef:UniRef90_A0A8I1K124
contig_1	cds	944279	945571	+	MIJGKE_04770	thrA	Homoserine dehydrogenase	COG:COG0460, COG:E, RefSeq:WP_002359742.1, SO:0001217, UniParc:UPI000005C53C, UniRef:UniRef100_X5NWI9, UniRef:UniRef50_P52985, UniRef:UniRef90_A0A2Z6BUT6
contig_1	cds	945574	946629	+	MIJGKE_04775	thrC	threonine synthase	COG:COG0498, COG:E, EC:4.2.3.1, GO:0004795, GO:0009088, RefSeq:WP_002356733.1, SO:0001217, UniParc:UPI000005C53B, UniRef:UniRef100_A0A1B4XQE8, UniRef:UniRef50_A0R220, UniRef:UniRef90_A0A1L8RAF2
