#Annotated with Bakta v1.9.4, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2635180	2635752	-	JBIPMC_13145	21.9	6.0		RefSeq:WP_010714132.1, SO:0001217, UniParc:UPI000005C722, UniRef:UniRef100_A0A7H0FN47, UniRef:UniRef50_A0A7H0FN47, UniRef:UniRef90_A0A7H0FN47
contig_1	2635767	2635964	-	JBIPMC_13150	7.5	4.4		RefSeq:WP_010714133.1, SO:0001217, UniParc:UPI000005C723, UniRef:UniRef100_A0A7H0FN48, UniRef:UniRef50_A0A7H0FN48, UniRef:UniRef90_A0A7H0FN48
contig_1	2637045	2637527	-	JBIPMC_13165	19.3	5.0		RefSeq:WP_010714136.1, SO:0001217, UniParc:UPI000005C726, UniRef:UniRef100_A0A7H0FN51, UniRef:UniRef50_A0A1V8YEY9, UniRef:UniRef90_A0A7H0FN51
contig_1	2637772	2637912	-	JBIPMC_13170	5.2	9.0		RefSeq:WP_010707097.1, SO:0001217, UniParc:UPI000005C727, UniRef:UniRef100_A0A855UAI3, UniRef:UniRef50_A0A7H0FN52, UniRef:UniRef90_A0A855UAI3
contig_1	2638191	2638334	-	JBIPMC_13175	5.5	11.5		RefSeq:WP_010714137.1, SO:0001217, UniParc:UPI000005C728, UniRef:UniRef100_Q82ZV1, UniRef:UniRef50_Q82ZV1, UniRef:UniRef90_Q82ZV1
contig_1	2641735	2641977	-	JBIPMC_13195	9.5	5.4		RefSeq:WP_010707094.1, SO:0001217, UniParc:UPI00033039C4, UniRef:UniRef100_UPI00033039C4, UniRef:UniRef50_A0A059N4M6, UniRef:UniRef90_UPI00033039C4
contig_1	2641977	2642273	-	JBIPMC_13200	11.2	10.0		SO:0001217, UniRef:UniRef50_A0A7H0FN58, UniRef:UniRef90_A0A7H0FN58
contig_1	2642952	2643200	-	JBIPMC_13210	9.8	6.1		RefSeq:WP_010707091.1, SO:0001217, UniParc:UPI000005C72E, UniRef:UniRef100_A0A7H0FN60, UniRef:UniRef50_C9A1I8, UniRef:UniRef90_A0A7H0FN60
contig_1	2657157	2657381	-	JBIPMC_13290	8.3	8.6		RefSeq:WP_002415869.1, SO:0001217, UniParc:UPI00019C6B34, UniRef:UniRef100_A0A2S7LZI5, UniRef:UniRef50_R3J1S7, UniRef:UniRef90_S4C8L5
contig_1	2693737	2694267	-	JBIPMC_13460	19.8	4.9	PF01740.25|STAS, PF13466.10|STAS_2	PFAM:PF01740.25, PFAM:PF13466.10
contig_1	2700770	2701261	+	JBIPMC_13485	19.1	5.6		RefSeq:WP_002383307.1, SO:0001217, UniParc:UPI00019C7080, UniRef:UniRef100_A0A7H0FNB2, UniRef:UniRef50_R3JFN6, UniRef:UniRef90_R3JFN6
contig_1	2740029	2741165	-	JBIPMC_13660	44.0	5.8		RefSeq:WP_002383279.1, SO:0001217, UniParc:UPI00019C6EB7, UniRef:UniRef100_A0A7H0FNE6, UniRef:UniRef50_R3J230, UniRef:UniRef90_R3J230
contig_1	2744529	2744759	-	JBIPMC_13685	8.9	9.0		RefSeq:WP_002383277.1, SO:0001217, UniParc:UPI00019C6EB4, UniRef:UniRef100_A0A2S7M1A6, UniRef:UniRef50_Q82ZJ8, UniRef:UniRef90_Q82ZJ8
contig_1	2784370	2784729	-	JBIPMC_13865	13.9	9.8		SO:0001217, UniParc:UPI00019C6CF0, UniRef:UniRef100_A0A1G1SAE4, UniRef:UniRef50_Q82ZF9, UniRef:UniRef90_A0A2Z6BVV3
contig_1	2784726	2784992	-	JBIPMC_13870	10.0	9.8		RefSeq:WP_002368441.1, SO:0001217, UniParc:UPI000005C7BA, UniRef:UniRef100_A0A1G1SAF8, UniRef:UniRef50_A0A1G1SAF8, UniRef:UniRef90_A0A1G1SAF8
contig_1	2787061	2787276	-	JBIPMC_13885	8.0	8.9		RefSeq:WP_010715468.1, SO:0001217, UniParc:UPI0002FFF3E5, UniRef:UniRef100_UPI00019C6CED, UniRef:UniRef50_S5RNI3, UniRef:UniRef90_A0A9P4D5J2
contig_1	2802608	2802889	-	JBIPMC_13955	11.0	9.9		RefSeq:WP_002367429.1, SO:0001217, UniParc:UPI00019C6BFA, UniRef:UniRef100_A0A7H0FNJ8, UniRef:UniRef50_A0A7H0FNJ8, UniRef:UniRef90_A0A7H0FNJ8
contig_1	2830777	2830989	-	JBIPMC_14120	8.0	9.7		RefSeq:WP_002383222.1, SO:0001217, UniParc:UPI00019C5A06, UniRef:UniRef100_A0A7H0FNN0, UniRef:UniRef50_A0A7H0FNN0, UniRef:UniRef50_UPI001FF0A9AB, UniRef:UniRef90_A0A7H0FNN0, UniRef:UniRef90_UPI001FF0A9AB
contig_1	2899655	2900572	-	JBIPMC_14440	35.6	6.4		RefSeq:WP_002383175.1, SO:0001217, UniParc:UPI00019C6719, UniRef:UniRef100_A0A7H0FNU2, UniRef:UniRef50_A0A644YDY0, UniRef:UniRef90_A0A7H0FNU2
contig_1	2901204	2901689	-	JBIPMC_14450	19.3	4.8		RefSeq:WP_010715484.1, SO:0001217, UniParc:UPI00030F79BF, UniRef:UniRef100_A0A7H0FNU4, UniRef:UniRef50_A0A7H0FNU4, UniRef:UniRef90_A0A7H0FNU4
contig_1	2932153	2932497	-	JBIPMC_14570	12.4	5.2		RefSeq:WP_002383155.1, SO:0001217, UniParc:UPI00019C6534, UniRef:UniRef100_A0A2S7M1U0, UniRef:UniRef50_A0A2S7M1U0, UniRef:UniRef90_A0A2S7M1U0
contig_1	2934922	2935122	-	JBIPMC_14580	7.9	4.2		RefSeq:WP_002383152.1, SO:0001217, UniParc:UPI00019C6532, UniRef:UniRef100_A0A2S7M1Q0, UniRef:UniRef50_A0A2S7M1Q0, UniRef:UniRef90_A0A2S7M1Q0
contig_2	8078	8500	+	JBIPMC_15000	16.4	9.5		SO:0001217, UniRef:UniRef50_Q9F1H7, UniRef:UniRef90_F6KLQ0, UniRef:UniRef90_UPI0003302E57
contig_2	8982	9164	+	JBIPMC_15005	7.2	6.9		RefSeq:WP_001808764.1, SO:0001217, UniParc:UPI0001B2B95A, UniRef:UniRef100_F6KLP9, UniRef:UniRef50_F6KLP9, UniRef:UniRef90_F6KLP9
contig_2	13258	13455	+	JBIPMC_15040	7.9	4.6		RefSeq:WP_001031355.1, SO:0001217, UniParc:UPI0001B2E147, UniRef:UniRef100_A0A9P2HQE6, UniRef:UniRef50_A0A9P2HQE6, UniRef:UniRef90_A0A9P2HQE6
contig_2	13595	14458	+	JBIPMC_15045	33.9	5.7		SO:0001217, UniRef:UniRef50_E2YYL5, UniRef:UniRef90_E2YYL5
contig_2	14603	14746	+	JBIPMC_15050	5.6	10.2		RefSeq:WP_000066155.1, SO:0001217, UniParc:UPI00000B3163, UniRef:UniRef100_Q8VT25, UniRef:UniRef50_Q8VT25, UniRef:UniRef90_Q8VT25
contig_2	16042	16173	+	JBIPMC_15065	5.0	5.2		RefSeq:WP_000159353.1, SO:0001217, UniParc:UPI00000BD084, UniRef:UniRef100_Q8VT22, UniRef:UniRef50_Q8VT22, UniRef:UniRef90_Q8VT22
contig_2	16184	17476	+	JBIPMC_15070	48.7	9.6		RefSeq:WP_000608954.1, SO:0001217, UniParc:UPI00025F4A66, UniRef:UniRef100_UPI00025F4A66, UniRef:UniRef50_E2YYK9, UniRef:UniRef90_S4C1Y5
contig_2	18510	18728	-	JBIPMC_15080	8.4	10.4		RefSeq:WP_001808791.1, SO:0001217, UniParc:UPI00019C6B25, UniRef:UniRef100_F6KLN5, UniRef:UniRef50_A0A855U6C5, UniRef:UniRef90_A0A855U6C5
contig_2	33428	33637	+	JBIPMC_15160	7.7	9.4		RefSeq:WP_001808798.1, SO:0001217, UniParc:UPI00019C6EE8, UniRef:UniRef100_A0A9Q6PE92, UniRef:UniRef50_A0A9Q6PE92, UniRef:UniRef90_A0A9Q6PE92
contig_2	45418	45588	+	JBIPMC_15225	6.8	4.5		RefSeq:WP_000713595.1, SO:0001217, UniParc:UPI00000B8B48, UniRef:UniRef100_J7M9K7, UniRef:UniRef50_A0A4P9CD50, UniRef:UniRef90_J7M9K7
contig_2	55438	55668	-	JBIPMC_15270	8.0	9.0		RefSeq:WP_000956386.1, SO:0001217, UniParc:UPI0001BEF5B9, UniRef:UniRef100_D2JA91, UniRef:UniRef50_A0A0M2NLI5, UniRef:UniRef90_D2JA91
contig_2	69323	69508	+	JBIPMC_15350	7.3	9.4		
contig_3	1	105	-	JBIPMC_15375	4.0	4.1		
contig_3	1747	1923	-	JBIPMC_15400	6.9	9.0		RefSeq:WP_010730181.1, SO:0001217, UniParc:UPI000316C6C0, UniRef:UniRef100_A0A9P2U8H5, UniRef:UniRef50_A0A059MWY8, UniRef:UniRef90_A0A5Q0EXW6
contig_3	1923	2117	-	JBIPMC_15405	7.2	9.2		RefSeq:WP_010730182.1, SO:0001217, UniParc:UPI00033107A0, UniRef:UniRef100_UPI00033107A0, UniRef:UniRef50_R3JAY2, UniRef:UniRef90_UPI00033107A0
contig_3	2122	2349	-	JBIPMC_15410	8.6	4.3		RefSeq:WP_010730183.1, SO:0001217, UniParc:UPI00032DB163, UniRef:UniRef100_UPI00032DB163, UniRef:UniRef50_UPI00032DB163, UniRef:UniRef90_UPI00032DB163
contig_3	18230	18337	+	JBIPMC_15475	4.1	11.1		
contig_3	20766	21083	-	JBIPMC_15500	12.4	5.0		RefSeq:WP_232519564.1, SO:0001217, UniParc:UPI001E41CFB3, UniRef:UniRef100_UPI001E41CFB3, UniRef:UniRef50_A0A1L8RF52, UniRef:UniRef50_A0A9N7M6I7, UniRef:UniRef90_A0A1Q1FZ86, UniRef:UniRef90_UPI001F5B246B
contig_3	23647	24336	-	JBIPMC_15510	24.7	5.9		RefSeq:WP_010730153.1, SO:0001217, UniParc:UPI00033023B6, UniRef:UniRef100_UPI00033023B6, UniRef:UniRef50_A0A1S8KJ64, UniRef:UniRef90_A0A1S8KJ64
contig_3	24355	24801	-	JBIPMC_15515	16.7	7.9		SO:0001217, UniRef:UniRef50_A0A133CJJ8, UniRef:UniRef90_A0A133CJJ8
contig_3	25796	26308	-	JBIPMC_15525	20.0	9.7		RefSeq:WP_010730144.1, SO:0001217, UniParc:UPI00032E1EB2, UniRef:UniRef100_UPI00032E1EB2, UniRef:UniRef50_UPI0018E7E53E, UniRef:UniRef90_UPI0018E7E53E
contig_3	33134	33316	-	JBIPMC_15540	7.0	6.2		
contig_3	33273	34055	-	JBIPMC_15545	30.8	4.6		SO:0001217, UniRef:UniRef50_UPI00032EFC16, UniRef:UniRef90_UPI00032EFC16
contig_3	41095	41274	-	JBIPMC_15585	7.1	10.8		RefSeq:WP_010730160.1, SO:0001217, UniParc:UPI00032E4EDC, UniRef:UniRef100_UPI00032E4EDC, UniRef:UniRef50_UPI001144DE3C, UniRef:UniRef90_UPI001144DE3C
contig_3	44792	44932	-	JBIPMC_15605	5.5	10.5		
contig_3	45400	45606	-	JBIPMC_15610	8.1	10.4		RefSeq:WP_010730165.1, SO:0001217, UniParc:UPI00032F5006, UniRef:UniRef100_UPI00032F5006, UniRef:UniRef50_UPI00032F5006, UniRef:UniRef90_UPI00032F5006
contig_3	50873	51166	-	JBIPMC_15635	11.6	8.9		RefSeq:WP_010730170.1, SO:0001217, UniParc:UPI00033104A3, UniRef:UniRef100_UPI00033104A3, UniRef:UniRef50_UPI001899EC78, UniRef:UniRef90_UPI001899EC78
contig_3	51923	52147	-	JBIPMC_15645	8.8	9.8		RefSeq:WP_010730172.1, SO:0001217, UniParc:UPI00032F0E82, UniRef:UniRef100_UPI00032F0E82, UniRef:UniRef50_A0A9P2U7F1, UniRef:UniRef90_UPI001141D848
contig_3	53858	54001	-	JBIPMC_15655	5.5	10.1		RefSeq:WP_010730174.1, SO:0001217, UniParc:UPI0001883154, UniRef:UniRef100_C7D569, UniRef:UniRef50_C7D569, UniRef:UniRef90_C7D569
contig_4	207	446	-	JBIPMC_15700	9.6	5.0		RefSeq:WP_174115961.1, SO:0001217, UniParc:UPI0015734ED2, UniRef:UniRef100_UPI0015734ED2, UniRef:UniRef50_UPI0015734ED2, UniRef:UniRef90_UPI0015734ED2
contig_4	2904	3014	+	JBIPMC_15720	4.3	6.6		
contig_4	3223	4122	+	JBIPMC_15725	34.1	5.3		SO:0001217, UniRef:UniRef50_F0PIH0, UniRef:UniRef90_F0PIH0
contig_4	5279	5428	+	JBIPMC_15740	5.9	4.7		SO:0001217, UniRef:UniRef50_I6T3M0, UniRef:UniRef90_F0PIH3
contig_4	5446	6105	+	JBIPMC_15745	26.3	9.8		RefSeq:WP_074654175.1, SO:0001217, UniParc:UPI00088C2EC9, UniRef:UniRef100_UPI00088C2EC9, UniRef:UniRef50_R3JH72, UniRef:UniRef90_UPI00088C2EC9
contig_4	7178	7456	+	JBIPMC_15765	10.7	4.1		SO:0001217, UniRef:UniRef50_R2NPZ3, UniRef:UniRef50_V7ZQD4, UniRef:UniRef90_F0PIH8, UniRef:UniRef90_UPI00019F3728
contig_4	7927	8037	+	JBIPMC_15775	4.2	4.4		
contig_4	10038	10229	+	JBIPMC_15800	7.3	7.6		SO:0001217, UniParc:UPI00019F372B, UniRef:UniRef100_F0PII3, UniRef:UniRef50_F0PII3, UniRef:UniRef90_F0PII3
contig_4	12824	13396	+	JBIPMC_15835	22.3	8.4		RefSeq:WP_233025154.1, SO:0001217, UniParc:UPI001E32D652, UniRef:UniRef100_UPI001E32D652, UniRef:UniRef50_UPI001E32D652, UniRef:UniRef90_UPI001E32D652
contig_4	14188	14763	+	JBIPMC_15845	22.1	8.6		SO:0001217, UniRef:UniRef50_F0PIJ3, UniRef:UniRef90_F0PIJ3
contig_4	18603	18848	+	JBIPMC_15885	9.4	4.2		RefSeq:WP_002369812.1, SO:0001217, UniParc:UPI0001B2BDE7, UniRef:UniRef100_F0PIK0, UniRef:UniRef50_F0PIK0, UniRef:UniRef90_F0PIK0
contig_4	19210	19509	+	JBIPMC_15895	11.1	4.1		RefSeq:WP_002358314.1, SO:0001217, UniParc:UPI00019F373D, UniRef:UniRef100_F0PIK2, UniRef:UniRef50_F0PIK2, UniRef:UniRef90_F0PIK2
contig_4	25187	25921	+	JBIPMC_15925	27.7	9.5		SO:0001217, UniRef:UniRef50_F0PIK8, UniRef:UniRef90_F0PIK8
