# Annotated with Bakta
# Software: v1.9.4
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	686583	687956	+	GHDJDA_03825	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	EC:2.1.1.-, EC:2.1.1.190, GO:0008173, GO:0008649, GO:0008757, GO:0034470, RefSeq:WP_002361260.1, SO:0001217, UniParc:UPI000005BF09, UniRef:UniRef100_Q837V0, UniRef:UniRef50_Q99Z86, UniRef:UniRef90_Q837V0
contig_1	cds	687957	688085	+	GHDJDA_03830		30S ribosomal protein S9	RefSeq:WP_002355577.1, SO:0001217, UniParc:UPI00019C708D, UniRef:UniRef100_A0A1B4XLR2, UniRef:UniRef50_R2P8T2, UniRef:UniRef90_R2P8T2
contig_1	cds	688225	688542	+	GHDJDA_03835		Thioredoxin	RefSeq:WP_002355583.1, SO:0001217, UniParc:UPI000005BF0A, UniRef:UniRef100_A0A1B4XLR5, UniRef:UniRef50_A0A1B4XLR5, UniRef:UniRef90_A0A1B4XLR5
contig_1	cds	688585	689550	-	GHDJDA_03840	citB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	COG:COG2197, COG:TK, SO:0001217, UniParc:UPI00019CD15C, UniRef:UniRef100_V7ZS45, UniRef:UniRef50_A0A0M2ADW4, UniRef:UniRef90_A0A0M2ADW4
contig_1	cds	689829	690848	+	GHDJDA_03845	ptcA	putrescine carbamoyltransferase	COG:COG0078, COG:E, EC:2.1.3.6, GO:0004585, GO:0005737, GO:0009445, GO:0016597, GO:0033390, GO:0050231, RefSeq:WP_002355587.1, SO:0001217, UniParc:UPI000005BF0C, UniRef:UniRef100_Q837U7, UniRef:UniRef50_Q837U7, UniRef:UniRef90_Q837U7
contig_1	cds	690915	692291	+	GHDJDA_03850	potE	Serine transporter YbeC, amino acid:H+ symporter family	COG:COG0531, COG:E, RefSeq:WP_002355588.1, SO:0001217, UniParc:UPI000005BF0D, UniRef:UniRef100_A0A1B4XLN4, UniRef:UniRef50_Q9CEY5, UniRef:UniRef90_A0A1B4XLN4
contig_1	cds	692284	692649	+	GHDJDA_03855		Agmatine deiminase	EC:3.5.3.12, KEGG:K10536, SO:0001217, UniParc:UPI000207903E, UniRef:UniRef100_A0A059N2K9, UniRef:UniRef50_A0A059N2K9, UniRef:UniRef90_A0A059N2K9
contig_1	cds	692637	693380	+	GHDJDA_03860		Putative agmatine deiminase	EC:3.5.3.12, KEGG:K10536, SO:0001217, UniParc:UPI0003B8D9EB, UniRef:UniRef100_A0A059N1X5, UniRef:UniRef50_A0A059N1X5, UniRef:UniRef90_A0A059N1X5
contig_1	cds	693392	694321	+	GHDJDA_03865	arcC	carbamate kinase	COG:COG0549, COG:E, EC:2.7.2.2, GO:0006520, GO:0008804, RefSeq:WP_002363186.1, SO:0001217, UniParc:UPI000005BF0F, UniRef:UniRef100_A0A229NP10, UniRef:UniRef50_Q46171, UniRef:UniRef90_A0A1J6YLZ4
contig_1	cds	694518	696104	+	GHDJDA_03870	gatA	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	COG:COG0154, COG:J, RefSeq:WP_002386948.1, SO:0001217, UniParc:UPI000005BF10, UniRef:UniRef100_A0A8B3RUY7, UniRef:UniRef50_S4C6B7, UniRef:UniRef90_S4C6B7
contig_1	cds	696658	697356	+	GHDJDA_03875	pnuC	nicotinamide riboside transporter PnuC	COG:COG3201, COG:H, GO:0015663, GO:0015890, GO:0016020, RefSeq:WP_002364798.1, SO:0001217, UniParc:UPI00019CD18A, UniRef:UniRef100_A0A7H0FSG6, UniRef:UniRef50_E2YXB1, UniRef:UniRef90_E2YXB1
contig_1	cds	697371	698009	+	GHDJDA_03880	dck	Deoxyadenosine/deoxycytidine kinase	COG:COG1428, COG:F, SO:0001217, UniParc:UPI00032DA739, UniRef:UniRef100_R3ICD5, UniRef:UniRef50_I9L2Y3, UniRef:UniRef90_A0A1B4XLS1
contig_1	cds	698359	698589	+	GHDJDA_03885		(pseudo) Zn-finger containing protein	SO:0001217, UniRef:UniRef50_E2YXA9, UniRef:UniRef90_E2YXA9
contig_1	cds	698902	699288	+	GHDJDA_03890		DUF1149 domain-containing protein	COG:COG4835, COG:S, RefSeq:WP_002358717.1, SO:0001217, UniParc:UPI000005BF15, UniRef:UniRef100_A0A1B4XLN9, UniRef:UniRef50_F0ELI2, UniRef:UniRef90_A0A828QS21
contig_1	cds	699335	699670	-	GHDJDA_03895		DUF2750 domain-containing protein	RefSeq:WP_002358719.1, SO:0001217, UniParc:UPI000005BF16, UniRef:UniRef100_A0A1G1S921, UniRef:UniRef50_A0A1X2NWW9, UniRef:UniRef90_A0A1X2NWW9
contig_1	cds	699968	701359	+	GHDJDA_03900	tcyP	L-cystine transporter TcyP, sodium:dicarboxylate symporter family	COG:COG1823, COG:E, RefSeq:WP_002355598.1, SO:0001217, UniParc:UPI000005BF17, UniRef:UniRef100_A0A1B4XLP6, UniRef:UniRef50_P54596, UniRef:UniRef90_A0A1B4XLP6
contig_1	cds	701492	701872	+	GHDJDA_03905		VOC family protein	RefSeq:WP_002358720.1, SO:0001217, UniParc:UPI000005BF18, UniRef:UniRef100_A0A1B4XLP5, UniRef:UniRef50_S0JQ88, UniRef:UniRef90_A0A2S7LWP9
contig_1	cds	702025	703191	+	GHDJDA_03910	ampC	CubicO group peptidase, beta-lactamase class C family	COG:COG1680, COG:V, RefSeq:WP_002386952.1, SO:0001217, UniParc:UPI000005BF19, UniRef:UniRef100_A0A1B4XLQ9, UniRef:UniRef50_A0A3N3R742, UniRef:UniRef90_A0A3N3R742
contig_1	cds	703291	704001	+	GHDJDA_03915		Uncharacterized membrane protein	COG:COG4420, COG:S, RefSeq:WP_002386953.1, SO:0001217, UniParc:UPI000005BF1A, UniRef:UniRef100_A0A229NP23, UniRef:UniRef50_R2T2X1, UniRef:UniRef90_S4CHE7
contig_1	cds	704589	705539	+	GHDJDA_03920	trhO	rhodanese-related sulfurtransferase	COG:COG1054, COG:J, EC:1.14.-.-, GO:0006400, GO:0016705, KEGG:K07146, RefSeq:WP_010773450.1, SO:0001217, UniParc:UPI000005BF1B, UniRef:UniRef100_Q837T2, UniRef:UniRef50_Q6YRD0, UniRef:UniRef90_Q837T2
contig_1	cds	705763	706101	+	GHDJDA_03925		LPXTG-domain-containing protein cell wall anchor domain	SO:0001217, UniParc:UPI000005BF1C, UniRef:UniRef100_A0A7H0FSF6, UniRef:UniRef50_R3H483, UniRef:UniRef90_R3H483
contig_1	cds	706101	706832	+	GHDJDA_03930		WxL domain-containing protein	RefSeq:WP_002361269.1, SO:0001217, UniParc:UPI000005BF1D, UniRef:UniRef100_A0A640MII5, UniRef:UniRef50_S4CGC7, UniRef:UniRef90_S4CGC7
contig_1	cds	706849	707628	+	GHDJDA_03935		WxL domain-containing protein	RefSeq:WP_002355607.1, SO:0001217, UniParc:UPI000005BF1E, UniRef:UniRef100_A0A640MIH7, UniRef:UniRef50_A0A430A790, UniRef:UniRef90_S4CF36
contig_1	cds	707648	709747	+	GHDJDA_03940		MucBP domain-containing protein	RefSeq:WP_002386956.1, SO:0001217, UniParc:UPI000005BF1F, UniRef:UniRef100_A0A640MIS9, UniRef:UniRef50_C7CXT2, UniRef:UniRef90_C7CXT2
contig_1	cds	709770	710510	+	GHDJDA_03945		WxL domain-containing protein	RefSeq:WP_002355609.1, SO:0001217, UniParc:UPI000005BF20, UniRef:UniRef100_A0A059MZH7, UniRef:UniRef50_R3VZH0, UniRef:UniRef90_A0A059MZH7
contig_1	cds	710774	711166	+	GHDJDA_03950		(pseudo) Cell surface protein	SO:0001217, UniRef:UniRef50_A0A9P2U5U3, UniRef:UniRef90_A0A9P2U5U3
contig_1	cds	711163	711678	+	GHDJDA_03955		Cell surface protein	SO:0001217, UniRef:UniRef50_A0A9P2U7T4, UniRef:UniRef90_A0A9P2U7T4
contig_1	cds	711879	712328	+	GHDJDA_03960		Cell wall surface anchor family protein	RefSeq:WP_002363200.1, SO:0001217, UniParc:UPI000005BF22, UniRef:UniRef100_A0A246M282, UniRef:UniRef50_S4CGD1, UniRef:UniRef90_S4CGD1
contig_1	cds	712382	713551	+	GHDJDA_03965		(pseudo) Mga helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2Z6BPY8, UniRef:UniRef90_A0A3N3Z129
contig_1	cds	713548	713778	+	GHDJDA_03970		hypothetical protein	
contig_1	cds	713888	715792	+	GHDJDA_03975	cadA	Cation-transporting P-type ATPase	COG:COG2217, COG:P, RefSeq:WP_002386960.1, SO:0001217, UniParc:UPI000005BF24, UniRef:UniRef100_A0A640MJE8, UniRef:UniRef50_A0A1X6WMC9, UniRef:UniRef90_E2YX88
contig_1	cds	715828	716547	+	GHDJDA_03980	sapB	Magnesium uptake protein YhiD/SapB, involved in acid resistance	COG:COG1285, COG:P, RefSeq:WP_002361276.1, SO:0001217, UniParc:UPI000005BF25, UniRef:UniRef100_A0A640MIQ6, UniRef:UniRef50_R3KPC8, UniRef:UniRef90_R3KPC8
contig_1	cds	716595	717332	-	GHDJDA_03985	glnQ	ABC-type polar amino acid transport system, ATPase component	COG:COG1126, COG:E, RefSeq:WP_002355616.1, SO:0001217, UniParc:UPI000005BF26, UniRef:UniRef100_A0A640MIF3, UniRef:UniRef50_A0A2N7RHJ4, UniRef:UniRef90_A0A640MIF3
contig_1	cds	717334	719502	-	GHDJDA_03990	glnH	glutamine ABC transporter substrate-binding protein GlnH	COG:COG0834, COG:ET, EC:7.4.2.1, GO:0015599, GO:0043190, GO:1903803, RefSeq:WP_002361277.1, SO:0001217, UniParc:UPI000005BF27, UniRef:UniRef100_A0A640MNJ1, UniRef:UniRef50_F0FCU8, UniRef:UniRef90_A0A640MNJ1
contig_1	cds	719780	721777	+	GHDJDA_03995	uvrB	excinuclease ABC subunit UvrB	COG:COG0556, COG:L, EC:3.1.25.-, GO:0003677, GO:0005515, GO:0005524, GO:0005737, GO:0006289, GO:0009380, GO:0009381, GO:0009432, GO:0016787, GO:0016887, KEGG:K03702, RefSeq:WP_002379127.1, SO:0001217, UniParc:UPI000005BF28, UniRef:UniRef100_Q837R9, UniRef:UniRef50_Q1JGE8, UniRef:UniRef90_Q837R9
contig_1	cds	721895	724714	+	GHDJDA_04000	uvrA	excinuclease ABC subunit UvrA	COG:COG0178, COG:L, EC:3.1.25.-, GO:0003677, GO:0005524, GO:0006289, GO:0016887, KEGG:K03701, RefSeq:WP_002361280.1, SO:0001217, UniParc:UPI000005BF29, UniRef:UniRef100_A0A640MIE1, UniRef:UniRef50_A0A150J429, UniRef:UniRef90_R2SB16
contig_1	cds	724885	725451	+	GHDJDA_04005		Gram-positive signal peptide protein, YSIRK family	SO:0001217, UniParc:UPI000005BF2A, UniRef:UniRef100_Q837R7, UniRef:UniRef50_A0A828QRB1, UniRef:UniRef90_A0A828QRB1
contig_1	cds	725524	725679	+	GHDJDA_04010		Gram-positive signal peptide protein, YSIRK family	SO:0001217, UniParc:UPI000005BF2B, UniRef:UniRef100_Q837R6, UniRef:UniRef50_A0A828QRB1, UniRef:UniRef90_A0A828QRB1
contig_1	cds	725845	726753	+	GHDJDA_04015	rapZ	RNase adapter RapZ	COG:COG1660, COG:T, GO:0005524, GO:0005525, SO:0001217, UniRef:UniRef50_O06973, UniRef:UniRef90_Q837R5
contig_1	cds	726731	727726	+	GHDJDA_04020	cofD	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	COG:COG0391, COG:GH, RefSeq:WP_002355627.1, SO:0001217, UniParc:UPI000005BF2D, UniRef:UniRef100_A0A640MJ94, UniRef:UniRef50_P0DG78, UniRef:UniRef90_S4CGE0
contig_1	cds	727760	728695	+	GHDJDA_04025	whiA	DNA-binding protein WhiA	COG:COG1481, COG:K, GO:0003677, GO:0007049, GO:0043937, GO:0051301, RefSeq:WP_002358736.1, SO:0001217, UniParc:UPI000005BF2E, UniRef:UniRef100_Q837R3, UniRef:UniRef50_O06975, UniRef:UniRef90_Q837R3
contig_1	cds	728928	729851	+	GHDJDA_04030		Haloacid dehalogenase-like hydrolase	RefSeq:WP_002358737.1, SO:0001217, UniParc:UPI000005BF2F, UniRef:UniRef100_A0A9P2HPU1, UniRef:UniRef50_Q033N8, UniRef:UniRef90_S4CQT8
contig_1	cds	729964	730482	+	GHDJDA_04035	dsbC	Protein thiol-disulfide isomerase DsbC	COG:COG1651, COG:O, RefSeq:WP_010773452.1, SO:0001217, UniParc:UPI000005BF30, UniRef:UniRef100_Q837R1, UniRef:UniRef50_Q837R1, UniRef:UniRef90_Q837R1
contig_1	cds	730526	731119	-	GHDJDA_04040	clpP	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	COG:COG0740, COG:O, EC:3.4.21.92, GO:0004176, GO:0004252, GO:0005737, GO:0006508, GO:0009368, RefSeq:WP_002355633.1, SO:0001217, UniParc:UPI000005BF31, UniRef:UniRef100_Q837R0, UniRef:UniRef50_Q72L15, UniRef:UniRef90_Q837R0
contig_1	cds	731315	731833	+	GHDJDA_04045		HTH LytTR-type domain-containing protein	RefSeq:WP_002355635.1, SO:0001217, UniParc:UPI000005BF32, UniRef:UniRef100_A0A1B4XLY1, UniRef:UniRef50_S0JPS3, UniRef:UniRef90_A0A1B4XLY1
contig_1	cds	731854	732258	-	GHDJDA_04050		Uncharacterized membrane protein	COG:COG4828, COG:S, RefSeq:WP_002386965.1, SO:0001217, UniParc:UPI000005BF33, UniRef:UniRef100_A0A8B3RSW6, UniRef:UniRef50_R2PYW1, UniRef:UniRef90_A0A1G1S8Z5
contig_1	cds	732723	735611	+	GHDJDA_04055		Isopeptide-forming domain-containing fimbrial protein	RefSeq:WP_002379133.1, SO:0001217, UniParc:UPI000005BF34, UniRef:UniRef100_A0A2R6TY29, UniRef:UniRef50_A0A0M2ADC1, UniRef:UniRef90_A0A2R6TY29
contig_1	cds	735636	736019	+	GHDJDA_04060		Bacteriocin transport accessory protein	RefSeq:WP_002358745.1, SO:0001217, UniParc:UPI000005BF35, UniRef:UniRef100_A0A1B4XLS7, UniRef:UniRef50_A0A828QRC4, UniRef:UniRef90_A0A828QRC4
contig_1	cds	736193	736702	+	GHDJDA_04065	cvpA	CvpA family protein	RefSeq:WP_002379134.1, SO:0001217, UniParc:UPI000005BF36, UniRef:UniRef100_A0A229NQ50, UniRef:UniRef50_A0A828QSJ8, UniRef:UniRef90_A0A828QSJ8
contig_1	cds	736732	737358	+	GHDJDA_04070		glycerophosphoryl diester phosphodiesterase membrane domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0021519750, UniRef:UniRef90_UPI0021519750
contig_1	cds	737355	738518	+	GHDJDA_04075		Glycerophosphoryl diester phosphodiesterase	SO:0001217, UniRef:UniRef50_V7ZKR5, UniRef:UniRef90_V7ZKR5
contig_1	cds	738544	738951	+	GHDJDA_04080	yjhB	ADP-ribose pyrophosphatase YjhB, NUDIX family	COG:COG1051, COG:F, RefSeq:WP_002361287.1, SO:0001217, UniParc:UPI000005BF38, UniRef:UniRef100_A0A1B4XLU7, UniRef:UniRef50_A0A179ES08, UniRef:UniRef90_A0A1B4XLU7
contig_1	cds	739185	739385	+	GHDJDA_04085	cspC	Cold shock protein, CspA family	COG:COG1278, COG:K, RefSeq:WP_002355647.1, SO:0001217, UniParc:UPI000005BF39, UniRef:UniRef100_A0A1B4XLT9, UniRef:UniRef50_P71478, UniRef:UniRef90_R2XSL3
contig_1	tRNA	740042	740113	-	GHDJDA_04090	trnR	tRNA-Arg(ccg)	SO:0001036
contig_1	cds	740172	741503	+	GHDJDA_04095	rpoN	RNA polymerase factor sigma-54	COG:COG1508, COG:K, GO:0006352, GO:0016987, RefSeq:WP_002379135.1, SO:0001217, UniParc:UPI0001B6F677, UniRef:UniRef100_A0A7H0FSC8, UniRef:UniRef50_A0A0G9FBF6, UniRef:UniRef90_A0A8A6I3K1
contig_1	cds	741704	743581	+	GHDJDA_04100	oafA	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	COG:COG1835, COG:M, RefSeq:WP_002378047.1, SO:0001217, UniParc:UPI000005BF3B, UniRef:UniRef100_A0A2T5D1Q2, UniRef:UniRef50_A0A376H067, UniRef:UniRef90_R3JFR0
contig_1	ncRNA-region	743703	743798	+			SMK box translational riboswitch (SAM-III)	RFAM:RF01767, SO:0000035
contig_1	cds	743796	744980	+	GHDJDA_04105	metK	methionine adenosyltransferase	EC:2.5.1.6, GO:0000287, GO:0004478, GO:0005524, GO:0005737, GO:0006556, GO:0006730, RefSeq:WP_002355656.1, SO:0001217, UniParc:UPI000005BF3C, UniRef:UniRef100_Q837P9, UniRef:UniRef50_P54419, UniRef:UniRef90_Q837P9
contig_1	cds	745149	746615	+	GHDJDA_04110	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, RefSeq:WP_002386972.1, SO:0001217, UniParc:UPI000005BF3D, UniRef:UniRef100_A0A2R6TY12, UniRef:UniRef50_S0L8T5, UniRef:UniRef90_R3IBV3
contig_1	cds	746654	747445	+	GHDJDA_04115	frmB	S-formylglutathione hydrolase FrmB	COG:COG0627, COG:V, RefSeq:WP_002355660.1, SO:0001217, UniParc:UPI000005BF3E, UniRef:UniRef100_A0A640MWM1, UniRef:UniRef50_E6LIK4, UniRef:UniRef90_S4DAP1
contig_1	cds	747526	748188	-	GHDJDA_04120	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_002358755.1, SO:0001217, UniParc:UPI000005BF3F, UniRef:UniRef100_A0A640MWT6, UniRef:UniRef50_R2SP24, UniRef:UniRef90_S4GJA9
contig_1	cds	748442	750157	+	GHDJDA_04125	mdlB	ABC-type multidrug transport system, ATPase and permease component	COG:COG1132, COG:V, RefSeq:WP_002355662.1, SO:0001217, UniParc:UPI000005BF40, UniRef:UniRef100_A0A640MX03, UniRef:UniRef50_A0A0T8SPQ4, UniRef:UniRef90_S4C436
contig_1	cds	750157	751926	+	GHDJDA_04130	mdlB	ABC-type multidrug transport system, ATPase and permease component	COG:COG1132, COG:V, RefSeq:WP_002358756.1, SO:0001217, UniParc:UPI000005BF41, UniRef:UniRef100_A0A1B4XLV0, UniRef:UniRef50_Q8DN72, UniRef:UniRef90_A0A1B4XLV0
contig_1	cds	752337	752942	+	GHDJDA_04135	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_002355664.1, SO:0001217, UniParc:UPI000005BF42, UniRef:UniRef100_A0A640MXF4, UniRef:UniRef50_R3JUL2, UniRef:UniRef90_R3JUL2
contig_1	cds	753080	754159	+	GHDJDA_04140		Efflux ABC transporter, permease protein	RefSeq:WP_002373458.1, SO:0001217, UniParc:UPI000005BF43, UniRef:UniRef100_A0A2P6BJP1, UniRef:UniRef50_V6Q2E0, UniRef:UniRef90_S4CEG3
contig_1	cds	754164	754832	+	GHDJDA_04145	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, RefSeq:WP_002386974.1, SO:0001217, UniParc:UPI000005BF44, UniRef:UniRef100_A0A2R6TY27, UniRef:UniRef50_A0A151A3P5, UniRef:UniRef90_E2YZD4
contig_1	cds	754889	755452	-	GHDJDA_04150	mraW	16S rRNA C1402 N4-methylase RsmH	COG:COG0275, COG:J, RefSeq:WP_002368069.1, SO:0001217, UniParc:UPI000005BF45, UniRef:UniRef100_A0A2S7LZS7, UniRef:UniRef50_A0A376GZE9, UniRef:UniRef90_A0A1J6YDM8
contig_1	cds	755452	756420	-	GHDJDA_04155	yhcC	TIGR01212 family radical SAM protein	COG:COG1242, COG:R, GO:1904047, RefSeq:WP_002355668.1, SO:0001217, UniParc:UPI000005BF46, UniRef:UniRef100_A0A1B4XLT4, UniRef:UniRef50_E0PS16, UniRef:UniRef90_V7ZQY7
contig_1	cds	756436	757086	-	GHDJDA_04160	pgpB	Membrane-associated phospholipid phosphatase	COG:COG0671, COG:I, RefSeq:WP_002355669.1, SO:0001217, UniParc:UPI000005BF47, UniRef:UniRef100_A0A640MXH3, UniRef:UniRef50_A0A242K387, UniRef:UniRef90_A0A4U3MQU6
contig_1	cds	757258	758283	-	GHDJDA_04165		Putative adhesin domain-containing protein	RefSeq:WP_002386976.1, SO:0001217, UniParc:UPI000005BF48, UniRef:UniRef100_A0A2R6UAA8, UniRef:UniRef50_E2YZD8, UniRef:UniRef90_A0A0M2ADH8
contig_1	cds	758283	758942	-	GHDJDA_04170		Uncharacterized membrane protein	COG:COG4709, COG:S, RefSeq:WP_002381265.1, SO:0001217, UniParc:UPI000005BF49, UniRef:UniRef100_A0A1G1S8X9, UniRef:UniRef50_R2U130, UniRef:UniRef90_S4C015
contig_1	cds	759259	761472	+	GHDJDA_04175	flgJ	autolysin	BlastRules:WP_010706701, COG:COG1705, COG:MN, EC:3.2.1.-, GO:0000917, GO:0004040, GO:0005576, GO:0008152, GO:0016798, GO:0031640, GO:0042742, GO:0071555, RefSeq:WP_010706701.1, SO:0001217, UniParc:UPI000005BF4A, UniRef:UniRef100_P37710, UniRef:UniRef50_P37710, UniRef:UniRef90_P37710
contig_1	ncRNA-region	761523	761755	+			T-box leader	RFAM:RF00230, SO:0000140
contig_1	cds	761875	764289	+	GHDJDA_04180	leuS	leucine--tRNA ligase	COG:COG0495, COG:J, EC:6.1.1.4, GO:0002161, GO:0004823, GO:0005524, GO:0005737, GO:0006429, KEGG:K01869, RefSeq:WP_010706700.1, SO:0001217, UniParc:UPI000005BF4B, UniRef:UniRef100_Q837N5, UniRef:UniRef50_Q5FIP3, UniRef:UniRef90_Q837N5
contig_1	cds	764345	764569	-	GHDJDA_04185		DUF3955 domain-containing protein	RefSeq:WP_002383054.1, SO:0001217, UniParc:UPI00019C74C0, UniRef:UniRef100_A0A640MXY4, UniRef:UniRef50_A0A125W4D3, UniRef:UniRef90_A0A125W4D3
contig_1	cds	764665	765108	-	GHDJDA_04190		DUF2798 domain-containing protein	RefSeq:WP_002386980.1, SO:0001217, UniParc:UPI000005BF4D, UniRef:UniRef100_A0A2T5D1S1, UniRef:UniRef50_R2QRK6, UniRef:UniRef90_S4F7V1
contig_1	cds	765284	766114	-	GHDJDA_04195	hisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	COG:COG0834, COG:ET, SO:0001217, UniParc:UPI000005BF4E, UniRef:UniRef100_A0A6H2HLH3, UniRef:UniRef50_A0A940P4P6, UniRef:UniRef90_R3JG43
contig_1	cds	766128	766763	-	GHDJDA_04200	glnQ	ABC-type polar amino acid transport system, ATPase component	COG:COG1126, COG:E, RefSeq:WP_002358764.1, SO:0001217, UniParc:UPI000005BF4F, UniRef:UniRef100_A0A1J6XLQ0, UniRef:UniRef50_A0A064C331, UniRef:UniRef90_R3H3W6
contig_1	cds	766776	767420	-	GHDJDA_04205	hisM	ABC-type amino acid transport system, permease component	COG:COG0765, COG:E, RefSeq:WP_002383057.1, SO:0001217, UniParc:UPI00019C74C4, UniRef:UniRef100_A0A1B4XLV1, UniRef:UniRef50_A0A116L3W0, UniRef:UniRef90_A0A1B4XLV1
contig_1	ncRNA-region	767475	767717	-			T-box leader	RFAM:RF00230, SO:0000140
contig_1	ncRNA-region	767873	768105	-			T-box leader	RFAM:RF00230, SO:0000140
contig_1	cds	768253	769884	+	GHDJDA_04210	oppA	ABC-type oligopeptide transport system, periplasmic component	COG:COG4166, COG:E, RefSeq:WP_010709260.1, SO:0001217, UniParc:UPI000005BF51, UniRef:UniRef100_A0A2T5D1S2, UniRef:UniRef50_W7CVD6, UniRef:UniRef90_R3JUM5
contig_1	cds	769991	770239	+	GHDJDA_04215		Membrane protein	RefSeq:WP_002355684.1, SO:0001217, UniParc:UPI000005BF53, UniRef:UniRef100_A0A640N1R1, UniRef:UniRef50_F4BP16, UniRef:UniRef90_V7ZJM7
contig_1	cds	770632	772356	+	GHDJDA_04220		DUF2264 domain-containing protein	COG:COG4289, COG:S, SO:0001217, UniParc:UPI000005BF54, UniRef:UniRef100_A0A7H0FSA3, UniRef:UniRef50_C9A9C2, UniRef:UniRef90_S4F9V2
contig_1	cds	772360	773187	+	GHDJDA_04225		Carbohydrate-binding protein	RefSeq:WP_002386984.1, SO:0001217, UniParc:UPI000005BF55, UniRef:UniRef100_A0A2T5D1U5, UniRef:UniRef50_X0PUT3, UniRef:UniRef90_R3KN93
contig_1	cds	773570	774322	+	GHDJDA_04230	yesR	(pseudo) Rhamnogalacturonyl hydrolase YesR	COG:COG4225, COG:G, EC:3.2.1.180, KEGG:K18581, SO:0001217, UniRef:UniRef50_V9W8Z0, UniRef:UniRef90_R3KP40
contig_1	cds	774298	774732	+	GHDJDA_04235		hypothetical protein	
contig_1	cds	774742	776523	+	GHDJDA_04240	ganA	Beta-galactosidase GanA	COG:COG1874, COG:G, SO:0001217, UniRef:UniRef50_Q4V1B4, UniRef:UniRef90_R3IB94
contig_1	cds	776548	777255	-	GHDJDA_04245	mngR	DNA-binding transcriptional regulator, GntR family	COG:COG2188, COG:K, RefSeq:WP_002355690.1, SO:0001217, UniParc:UPI000005BF58, UniRef:UniRef100_A0A1J0HL19, UniRef:UniRef50_A0A224XB25, UniRef:UniRef90_A0A1E5GDN2
contig_1	cds	777483	778409	+	GHDJDA_04250	agaB	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB	COG:COG3444, COG:G, EC:2.7.1.191, KEGG:K02794, SO:0001217, UniParc:UPI000005BF59, UniRef:UniRef100_A0A1B4XLY4, UniRef:UniRef50_A0A1B4XLY4, UniRef:UniRef90_A0A1B4XLY4
contig_1	cds	778458	779249	+	GHDJDA_04255	manY	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component	COG:COG3715, COG:G, RefSeq:WP_002358771.1, SO:0001217, UniParc:UPI000005BF5A, UniRef:UniRef100_A0A1B4XLV3, UniRef:UniRef50_R2P2Q1, UniRef:UniRef90_R3H3X7
contig_1	cds	779242	780042	+	GHDJDA_04260	manZ	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IID component	COG:COG3716, COG:G, RefSeq:WP_002383066.1, SO:0001217, UniParc:UPI00019C7593, UniRef:UniRef100_C7CXZ2, UniRef:UniRef50_I6T8D2, UniRef:UniRef90_A0A179ESC4
contig_1	cds	780157	783171	+	GHDJDA_04265		polysaccharide lyase, family 8	RefSeq:WP_002399773.1, SO:0001217, UniParc:UPI000005BF5C, UniRef:UniRef100_A0A4U4C0S6, UniRef:UniRef50_A0A139MIW3, UniRef:UniRef90_S4CFT7, VFDB:VFC0251, VFDB:VFG002195
contig_1	cds	783240	783563	-	GHDJDA_04270		DUF960 domain-containing protein	RefSeq:WP_002355697.1, SO:0001217, UniParc:UPI000005BF5D, UniRef:UniRef100_A0A1B4XLW3, UniRef:UniRef50_R2R0U3, UniRef:UniRef90_A0A1B4XLW3
contig_1	cds	783814	784422	-	GHDJDA_04275	rplY	50S ribosomal protein L25/general stress protein Ctc	COG:COG1825, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0008097, GO:1990904, RefSeq:WP_002358773.1, SO:0001217, UniParc:UPI000005BF5E, UniRef:UniRef100_Q837L6, UniRef:UniRef50_B1YGY0, UniRef:UniRef90_Q837L6
contig_1	ncRNA	784293	784662	-	GHDJDA_04280	EF0820_EF0821	Enterococcus sRNA EF0820_EF0821	RFAM:RF02635, SO:0000655
