#Annotated with Bakta v1.9.4, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1837254	1837538	-	GHDJDA_09790	11.0	7.8		
contig_1	1863213	1863944	+	GHDJDA_09930	27.6	5.6	PF00356.25|LacI	PFAM:PF00356.25
contig_1	1865308	1865724	+	GHDJDA_09940	16.1	9.2	PF05043.17|Mga	PFAM:PF05043.17
contig_1	1876031	1876387	+	GHDJDA_09985	14.1	4.7		RefSeq:WP_002357135.1, SO:0001217, UniParc:UPI000005C377, UniRef:UniRef100_A0A1B4XPP0, UniRef:UniRef50_A0A8S6XM11, UniRef:UniRef90_A0A8S6XM11
contig_1	1920427	1920648	-	GHDJDA_10210	8.4	9.3		
contig_1	1923044	1923169	+	GHDJDA_10235	4.8	6.5		RefSeq:WP_002364184.1, SO:0001217, UniParc:UPI000005C3A9, UniRef:UniRef100_A0A2S7M0K0, UniRef:UniRef50_A0A2S7M0K0, UniRef:UniRef90_A0A2S7M0K0
contig_1	1923466	1923825	-	GHDJDA_10240	13.7	5.4	PF00762.23|Ferrochelatase	PFAM:PF00762.23
contig_1	1925178	1925393	-	GHDJDA_10255	8.1	10.1		SO:0001217, UniRef:UniRef50_A0A059N5S0, UniRef:UniRef50_R3KYS2, UniRef:UniRef90_A0A059N5S0, UniRef:UniRef90_R3KYS2
contig_1	1937431	1937982	-	GHDJDA_10330	21.2	4.7		RefSeq:WP_236335177.1, SO:0001217, UniParc:UPI001F364DD1, UniRef:UniRef100_UPI001F364DD1, UniRef:UniRef50_UPI000DD3FFAF, UniRef:UniRef90_UPI000DD3FFAF
contig_1	1938607	1938882	-	GHDJDA_10340	9.7	4.3		RefSeq:WP_010773409.1, SO:0001217, UniParc:UPI00033109DD, UniRef:UniRef100_UPI00033109DD, UniRef:UniRef50_A0A1S8JS82, UniRef:UniRef90_UPI001E65759A
contig_1	1942332	1942652	-	GHDJDA_10380	12.1	9.0		RefSeq:WP_002380436.1, SO:0001217, UniParc:UPI000005C3BC, UniRef:UniRef100_A0A2T5D4Z3, UniRef:UniRef50_R3I0L8, UniRef:UniRef90_R3I0L8
contig_1	1948217	1948393	-	GHDJDA_10420	6.9	4.9		RefSeq:WP_010706496.1, SO:0001217, UniParc:UPI0002D4856A, UniRef:UniRef100_A0A7H0FKX7, UniRef:UniRef50_A0A7H0FKX7, UniRef:UniRef90_A0A7H0FKX7
contig_1	1948575	1949387	-	GHDJDA_10425	31.8	6.0		RefSeq:WP_002383813.1, SO:0001217, UniParc:UPI000005C3C3, UniRef:UniRef100_A0A7H0FKX8, UniRef:UniRef50_A0A7H0FKX8, UniRef:UniRef90_A0A7H0FKX8
contig_1	1950540	1950785	-	GHDJDA_10430	9.4	6.7		RefSeq:WP_010716537.1, SO:0001217, UniParc:UPI000330A1E1, UniRef:UniRef100_UPI000330A1E1, UniRef:UniRef50_UPI000330A1E1, UniRef:UniRef90_UPI000330A1E1
contig_1	1950810	1951064	-	GHDJDA_10435	9.6	7.9		
contig_1	1953979	1954179	-	GHDJDA_10460	7.7	10.2		SO:0001217, UniRef:UniRef50_R3KYV1, UniRef:UniRef90_R3KYV1
contig_1	1955036	1955236	-	GHDJDA_10470	7.6	5.8		RefSeq:WP_002357010.1, SO:0001217, UniParc:UPI000005C3CA, UniRef:UniRef100_A0A2T5D508, UniRef:UniRef50_A0A125W3G0, UniRef:UniRef90_A0A125W3G0
contig_1	1955663	1955881	-	GHDJDA_10480	8.3	5.5		RefSeq:WP_010774222.1, SO:0001217, UniParc:UPI0003300ACD, UniRef:UniRef100_UPI0003300ACD, UniRef:UniRef50_A0A059N2U8, UniRef:UniRef90_A0A059N2U8
contig_1	1956612	1956929	-	GHDJDA_10495	12.1	4.3		RefSeq:WP_002383798.1, SO:0001217, UniParc:UPI000005C3CC, UniRef:UniRef100_A0A7H0FKY6, UniRef:UniRef50_A0A7H0FKY6, UniRef:UniRef90_A0A7H0FKY6
contig_1	1958758	1959033	-	GHDJDA_10520	10.7	5.5		SO:0001217, UniRef:UniRef50_UPI001E2A0D06, UniRef:UniRef90_UPI001E2A0D06
contig_1	1960639	1960830	+	GHDJDA_10540	7.5	9.2		
contig_1	1981071	1981352	-	GHDJDA_10630	10.8	9.8		
contig_1	1992138	1993694	-	GHDJDA_10685	56.9	5.8	PF00266.23|Aminotran_5, PF08866.14|DUF1831	PFAM:PF00266.23, PFAM:PF08866.14
contig_1	2010237	2010929	-	GHDJDA_10785	25.9	6.2		RefSeq:WP_002359987.1, SO:0001217, UniParc:UPI0001B1E056, UniRef:UniRef100_A0A8I1FC38, UniRef:UniRef50_A0A8I1FC38, UniRef:UniRef90_A0A8I1FC38
contig_1	2020739	2021044	-	GHDJDA_10810	11.7	5.5		RefSeq:WP_002359982.1, SO:0001217, UniParc:UPI000005C40A, UniRef:UniRef100_A0A1Q1FVC4, UniRef:UniRef50_A0A1Q1FVC4, UniRef:UniRef90_A0A1Q1FVC4
contig_1	2021047	2021631	-	GHDJDA_10815	22.3	4.5		RefSeq:WP_002359981.1, SO:0001217, UniParc:UPI0001B1E052, UniRef:UniRef100_A0A8I1FA02, UniRef:UniRef50_A0A8I1FA02, UniRef:UniRef90_A0A8I1FA02
contig_1	2023851	2024066	-	GHDJDA_10835	8.0	5.9		RefSeq:WP_002359976.1, SO:0001217, UniParc:UPI000005C40F, UniRef:UniRef100_A0A1Q1FVB5, UniRef:UniRef50_A0A1Q1FVB5, UniRef:UniRef90_A0A1Q1FVB5
contig_1	2027005	2027313	-	GHDJDA_10855	11.6	5.0		RefSeq:WP_002359971.1, SO:0001217, UniParc:UPI000005C413, UniRef:UniRef100_A0A2T5D5B7, UniRef:UniRef50_A0A2T5D5B7, UniRef:UniRef90_A0A2T5D5B7
contig_1	2027310	2027837	-	GHDJDA_10860	19.4	5.1		
contig_1	2027856	2028437	-	GHDJDA_10865	22.3	5.2		RefSeq:WP_002359967.1, SO:0001217, UniParc:UPI000005C416, UniRef:UniRef100_A0A2S7M3J0, UniRef:UniRef50_A0A2S7M3J0, UniRef:UniRef90_A0A2S7M3J0
contig_1	2028421	2028951	-	GHDJDA_10870	19.7	5.1		RefSeq:WP_002359966.1, SO:0001217, UniParc:UPI000005C417, UniRef:UniRef100_A0A1Q1FV90, UniRef:UniRef50_A0A1Q1FV90, UniRef:UniRef90_A0A1Q1FV90
contig_1	2034514	2034714	-	GHDJDA_10910	7.6	6.2		RefSeq:WP_002359960.1, SO:0001217, UniParc:UPI000005C41E, UniRef:UniRef100_A0A855U591, UniRef:UniRef50_D2IYV2, UniRef:UniRef90_A0A059MYQ7
contig_1	2035282	2035599	-	GHDJDA_10920	12.3	5.4		RefSeq:WP_010714055.1, SO:0001217, UniParc:UPI000005C420, UniRef:UniRef100_A0A8B3RXM4, UniRef:UniRef50_A0A8B3RXM4, UniRef:UniRef90_A0A8B3RXM4
contig_1	2036137	2036307	-	GHDJDA_10930	6.4	8.1		SO:0001217, UniRef:UniRef50_UPI0021C73401, UniRef:UniRef90_UPI0021C73401
contig_1	2036332	2036556	-	GHDJDA_10935	8.7	4.1		RefSeq:WP_002399581.1, SO:0001217, UniParc:UPI000005C422, UniRef:UniRef100_A0A855UIW1, UniRef:UniRef50_S4BN75, UniRef:UniRef90_S4BS97, UniRef:UniRef90_UPI0001F0B609
contig_1	2036543	2036662	-	GHDJDA_10940	4.7	4.1		SO:0001217, UniParc:UPI000005C423, UniRef:UniRef100_A0A855UGE0, UniRef:UniRef50_A0A855UGE0, UniRef:UniRef90_A0A855UGE0
contig_1	2036646	2036858	-	GHDJDA_10945	8.0	5.4		RefSeq:WP_002399583.1, SO:0001217, UniParc:UPI000005C424, UniRef:UniRef100_A0A855UBR7, UniRef:UniRef50_A0A059MZ46, UniRef:UniRef90_A0A855UBR7
contig_1	2037724	2038074	-	GHDJDA_10960	13.7	5.5		RefSeq:WP_010714057.1, SO:0001217, UniParc:UPI000005C427, UniRef:UniRef100_A0A5Q0EUH8, UniRef:UniRef50_A0A242BYW8, UniRef:UniRef90_A0A5Q0EUH8
contig_1	2038114	2038416	-	GHDJDA_10965	11.9	9.9		SO:0001217, UniRef:UniRef50_A0A2S7M3F5, UniRef:UniRef90_UPI00032DF9BE
contig_1	2041125	2041406	-	GHDJDA_10990	11.1	9.5		
contig_1	2042285	2042617	-	GHDJDA_11000	12.5	4.3		RefSeq:WP_010706514.1, SO:0001217, UniParc:UPI000005C42E, UniRef:UniRef100_A0A059MYG3, UniRef:UniRef50_R3KRM3, UniRef:UniRef90_A0A059MYG3
contig_1	2042640	2042930	-	GHDJDA_11005	11.3	5.8		RefSeq:WP_002399594.1, SO:0001217, UniParc:UPI000005C42F, UniRef:UniRef100_A0A8B3RXL5, UniRef:UniRef50_A0A8B3RXL5, UniRef:UniRef90_A0A8B3RXL5
contig_1	2043015	2043341	-	GHDJDA_11010	12.1	5.0		RefSeq:WP_002399595.1, SO:0001217, UniParc:UPI000005C430, UniRef:UniRef100_A0A855UGH6, UniRef:UniRef50_A0A855UGH6, UniRef:UniRef90_A0A855UGH6
contig_1	2043570	2043680	-	GHDJDA_11020	4.4	6.6		SO:0001217, UniParc:UPI000005C432, UniRef:UniRef100_A0A8B3RY79, UniRef:UniRef50_A0A8B3RY79, UniRef:UniRef90_A0A8B3RY79
contig_1	2044545	2044910	-	GHDJDA_11035	14.4	9.2	PF01381.26|HTH_3	PFAM:PF01381.26, SO:0001217, UniRef:UniRef50_A0A8B3RW58, UniRef:UniRef90_A0A8B3RW58
contig_1	2050131	2050310	+	GHDJDA_11065	7.0	9.2		RefSeq:WP_002383739.1, SO:0001217, UniParc:UPI00019C71D2, UniRef:UniRef100_A0A1Q1FVE3, UniRef:UniRef50_S4FLL7, UniRef:UniRef90_S4FLL7
contig_1	2051539	2051829	-	GHDJDA_11075	10.7	4.2		RefSeq:WP_002379593.1, SO:0001217, UniParc:UPI000005C43E, UniRef:UniRef100_A0A7H0FL33, UniRef:UniRef50_S0KEY0, UniRef:UniRef90_S4FTJ4
contig_1	2079067	2079291	-	GHDJDA_11180	8.7	7.8		SO:0001217, UniParc:UPI0003D2709A, UniRef:UniRef100_V7ZSQ2, UniRef:UniRef50_V7ZSQ2, UniRef:UniRef90_V7ZSQ2
contig_1	2095241	2095552	-	GHDJDA_11245	11.6	4.6		
contig_1	2102790	2103041	-	GHDJDA_11275	9.3	9.5		RefSeq:WP_011109525.1, SO:0001217, UniParc:UPI000005C460, UniRef:UniRef100_Q832N6, UniRef:UniRef50_Q832N6, UniRef:UniRef90_Q832N6
contig_1	2133396	2133791	-	GHDJDA_11460	15.1	5.1		SO:0001217, UniRef:UniRef50_UPI00033068FF, UniRef:UniRef90_UPI00033068FF
contig_1	2153399	2153881	-	GHDJDA_11520	18.2	10.0		
contig_1	2174974	2175168	-	GHDJDA_11610	7.2	9.2		
contig_1	2181815	2182285	+	GHDJDA_11645	18.3	5.0		RefSeq:WP_010708105.1, SO:0001217, UniParc:UPI00032E7D84, UniRef:UniRef100_UPI00032E7D84, UniRef:UniRef50_A0A4U3MJV6, UniRef:UniRef90_A0A4U3MJV6
contig_1	2194564	2194743	+	GHDJDA_11710	7.2	9.6		SO:0001217, UniParc:UPI00019C60FA, UniRef:UniRef100_A0A059MXP0, UniRef:UniRef50_A0A059MXP0, UniRef:UniRef90_A0A059MXP0
contig_1	2204652	2204879	+	GHDJDA_11755	8.6	7.9		
contig_1	2206657	2206833	-	GHDJDA_11765	6.5	6.6		RefSeq:WP_002368665.1, SO:0001217, UniParc:UPI000005C4BC, UniRef:UniRef100_Q832E6, UniRef:UniRef50_Q832E6, UniRef:UniRef90_Q832E6
contig_1	2209888	2210004	-	GHDJDA_11790	4.3	9.7		
contig_1	2210101	2210547	-	GHDJDA_11795	17.0	6.1		RefSeq:WP_002368676.1, SO:0001217, UniParc:UPI000005C4C1, UniRef:UniRef100_Q832E1, UniRef:UniRef50_Q832E1, UniRef:UniRef90_Q832E1
contig_1	2215349	2215738	-	GHDJDA_11830	14.8	9.9		
contig_1	2219233	2219667	+	GHDJDA_11855	16.6	9.9		
contig_1	2232731	2233144	-	GHDJDA_11880	15.9	9.5		RefSeq:WP_002368710.1, SO:0001217, UniParc:UPI0001B2B6F1, UniRef:UniRef100_UPI0001B2B6F1, UniRef:UniRef50_R9KVD2, UniRef:UniRef90_R9KVD2
contig_1	2261261	2261515	-	GHDJDA_12010	9.7	4.8		RefSeq:WP_002359814.1, SO:0001217, UniParc:UPI000005C4F0, UniRef:UniRef100_A0A1Q1FVQ8, UniRef:UniRef50_R3WWS9, UniRef:UniRef90_A0A1Q1FVQ8
contig_1	2270033	2270152	-	GHDJDA_12060	4.5	7.9		SO:0001217, UniRef:UniRef50_S1N8E1, UniRef:UniRef90_S1N8E1
contig_1	2271462	2272055	-	GHDJDA_12070	22.4	6.1		
contig_1	2289962	2290180	-	GHDJDA_12155	7.6	4.5		SO:0001217, UniParc:UPI000005C50A, UniRef:UniRef100_Q831X7, UniRef:UniRef50_Q831X7, UniRef:UniRef90_Q831X7
contig_1	2298068	2299381	-	GHDJDA_12190	50.7	5.0		RefSeq:WP_002382783.1, SO:0001217, UniParc:UPI000005C511, UniRef:UniRef100_A0A7H0FLI3, UniRef:UniRef50_R3GVK0, UniRef:UniRef90_R3GVK0
contig_1	2311068	2311985	-	GHDJDA_12225	35.6	8.0		SO:0001217, UniRef:UniRef50_A0A1Q1FVV7, UniRef:UniRef90_A0A1Q1FVV7
contig_1	2311990	2312340	-	GHDJDA_12230	13.7	9.2		RefSeq:WP_002359764.1, SO:0001217, UniParc:UPI000005C51B, UniRef:UniRef100_A0A1Q1FVV8, UniRef:UniRef50_A0A1Q1FVV8, UniRef:UniRef90_A0A1Q1FVV8
contig_1	2313055	2313174	-	GHDJDA_12240	4.2	10.3	PF13614.10|AAA_31	PFAM:PF13614.10
contig_1	2324746	2325069	+	GHDJDA_12305	12.3	10.2		
contig_1	2345498	2345743	-	GHDJDA_12420	9.3	9.1	PF00392.25|GntR, PF01047.26|MarR	PFAM:PF00392.25, PFAM:PF01047.26
contig_1	2404408	2404707	-	GHDJDA_12700	11.8	4.8		
contig_1	2404855	2405082	-	GHDJDA_12705	8.5	5.0		RefSeq:WP_002362220.1, SO:0001217, UniParc:UPI000005C577, UniRef:UniRef100_A0A640MJT4, UniRef:UniRef50_A0A1J6XWS4, UniRef:UniRef90_A0A1J6XWS4
contig_1	2438278	2438502	-	GHDJDA_12855	8.8	10.1		RefSeq:WP_002365195.1, SO:0001217, UniParc:UPI000005C593, UniRef:UniRef100_A0A1Q1FW55, UniRef:UniRef50_Q839K3, UniRef:UniRef90_E2YST4
contig_1	2444020	2444148	-	GHDJDA_12875	4.9	6.5		
contig_1	2444310	2444528	+	GHDJDA_12880	7.8	9.6		RefSeq:WP_002394251.1, SO:0001217, UniParc:UPI000005C597, UniRef:UniRef100_A0A1J6YUU2, UniRef:UniRef50_Q839K8, UniRef:UniRef90_Q839K8
contig_1	2444534	2444842	+	GHDJDA_12885	11.6	9.6		RefSeq:WP_002394252.1, SO:0001217, UniParc:UPI0001E968AE, UniRef:UniRef100_A0A1J6Y7P5, UniRef:UniRef50_S4CF18, UniRef:UniRef90_S4CF18
contig_1	2446509	2446976	-	GHDJDA_12905	18.3	6.3		RefSeq:WP_010708081.1, SO:0001217, UniParc:UPI000005C59B, UniRef:UniRef100_Q831I6, UniRef:UniRef50_Q831I6, UniRef:UniRef90_Q831I6
contig_1	2449307	2450242	-	GHDJDA_12925	35.1	5.6		SO:0001217, UniRef:UniRef50_UPI0021570257, UniRef:UniRef90_UPI0021570257
contig_1	2453649	2454164	-	GHDJDA_12950	20.4	7.5		RefSeq:WP_002399521.1, SO:0001217, UniParc:UPI000005C5A3, UniRef:UniRef100_A0A9P2LP80, UniRef:UniRef50_A0A9P2LP80, UniRef:UniRef90_A0A9P2LP80
contig_1	2454186	2454482	-	GHDJDA_12955	11.8	5.1		RefSeq:WP_002365214.1, SO:0001217, UniParc:UPI000005C5A4, UniRef:UniRef100_Q831H7, UniRef:UniRef50_Q831H7, UniRef:UniRef90_Q831H7
contig_1	2457021	2457344	-	GHDJDA_12980	13.1	5.0		RefSeq:WP_002399121.1, SO:0001217, UniParc:UPI000005C5A9, UniRef:UniRef100_A0A9P2GCT5, UniRef:UniRef50_S4C405, UniRef:UniRef90_A0A9P2GCT5
contig_1	2457384	2457785	-	GHDJDA_12985	15.8	9.7		
contig_1	2457812	2458036	-	GHDJDA_12990	8.7	6.2		RefSeq:WP_002365222.1, SO:0001217, UniParc:UPI000005C5AC, UniRef:UniRef100_Q831H0, UniRef:UniRef50_Q831H0, UniRef:UniRef90_Q831H0
contig_1	2458891	2459259	-	GHDJDA_13005	14.8	10.2		
contig_1	2482381	2482632	-	GHDJDA_13135	9.5	5.7		
contig_1	2547717	2547893	+	GHDJDA_13440	6.8	10.2		RefSeq:WP_002356530.1, SO:0001217, UniParc:UPI000005C607, UniRef:UniRef100_X5NYD7, UniRef:UniRef50_A0A1E5KTQ8, UniRef:UniRef90_X5NYD7
contig_1	2556925	2557197	-	GHDJDA_13485	10.1	4.9		
contig_1	2596225	2597343	-	GHDJDA_13690	40.1	5.2		
contig_1	2624667	2624825	-	GHDJDA_13810	6.2	9.3		
contig_1	2640000	2640179	-	GHDJDA_13890	6.7	9.7		
contig_1	2695840	2695941	+	GHDJDA_14200	4.1	9.7		
contig_1	2697496	2697813	+	GHDJDA_14210	12.2	8.8		
contig_1	2700051	2700248	-	GHDJDA_14225	7.8	5.6		SO:0001217, UniParc:UPI000005C69C, UniRef:UniRef100_A0A855U6L2, UniRef:UniRef50_A0A059N202, UniRef:UniRef90_A0A059N202
contig_1	2722021	2722263	-	GHDJDA_14375	9.2	9.7		
contig_1	2724592	2724708	-	GHDJDA_14405	4.3	4.7		SO:0001217, UniRef:UniRef50_Q830F6, UniRef:UniRef90_Q830F6
contig_1	2724814	2724912	-	GHDJDA_14410	3.7	9.4		SO:0001217, UniParc:UPI000005C6BA, UniRef:UniRef100_Q830F5, UniRef:UniRef50_Q830F5, UniRef:UniRef90_Q830F5
contig_1	2725940	2726137	-	GHDJDA_14420	7.3	7.9		RefSeq:WP_010714106.1, SO:0001217, UniParc:UPI0002E87789, UniRef:UniRef100_UPI0002E87789, UniRef:UniRef50_A0A125W5Z4, UniRef:UniRef90_A0A9P2JVM6
contig_1	2727406	2727675	-	GHDJDA_14435	9.7	9.8		RefSeq:WP_002393796.1, SO:0001217, UniParc:UPI000005C6BF, UniRef:UniRef100_Q830F0, UniRef:UniRef50_Q830F0, UniRef:UniRef90_Q830F0
contig_1	2731267	2731374	-	GHDJDA_14465	4.2	4.1		SO:0001217, UniParc:UPI000005C6C4, UniRef:UniRef100_V7ZMX4, UniRef:UniRef50_V7ZMX4, UniRef:UniRef90_V7ZMX4
contig_1	2731377	2731601	-	GHDJDA_14470	8.4	4.6		RefSeq:WP_002370012.1, SO:0001217, UniParc:UPI000005C6C5, UniRef:UniRef100_A0A2R6U3C5, UniRef:UniRef50_D2IYT6, UniRef:UniRef90_A0A4U4W335
contig_1	2732818	2732946	-	GHDJDA_14495	4.9	8.0		RefSeq:WP_002385637.1, SO:0001217, UniParc:UPI000005C6CA, UniRef:UniRef100_A0A4U3KPP8, UniRef:UniRef50_A0A059N507, UniRef:UniRef90_A0A059N507
contig_1	2783960	2784157	-	GHDJDA_14775	7.1	9.3		
contig_1	2817015	2817404	-	GHDJDA_14930	15.0	9.4		SO:0001217, UniParc:UPI00032D99BC, UniRef:UniRef100_A0A855UAH4, UniRef:UniRef50_A0A059N4P3, UniRef:UniRef90_A0A059N4P3
contig_1	2817401	2817739	-	GHDJDA_14935	12.9	9.6		RefSeq:WP_010714129.1, SO:0001217, UniParc:UPI000005C71E, UniRef:UniRef100_A0A7H0FN43, UniRef:UniRef50_A0A7H0FN43, UniRef:UniRef90_A0A7H0FN43
contig_1	2817743	2817952	-	GHDJDA_14940	7.8	9.1		RefSeq:WP_010707105.1, SO:0001217, UniParc:UPI000005C71F, UniRef:UniRef100_A0A7H0FN44, UniRef:UniRef50_A0A367CC88, UniRef:UniRef90_A0A7H0FN44
contig_1	2818678	2819250	-	GHDJDA_14955	21.9	6.0		RefSeq:WP_010714132.1, SO:0001217, UniParc:UPI000005C722, UniRef:UniRef100_A0A7H0FN47, UniRef:UniRef50_A0A7H0FN47, UniRef:UniRef90_A0A7H0FN47
contig_1	2819265	2819462	-	GHDJDA_14960	7.5	4.4		RefSeq:WP_010714133.1, SO:0001217, UniParc:UPI000005C723, UniRef:UniRef100_A0A7H0FN48, UniRef:UniRef50_A0A7H0FN48, UniRef:UniRef90_A0A7H0FN48
contig_1	2820543	2821025	-	GHDJDA_14975	19.3	5.0		RefSeq:WP_010714136.1, SO:0001217, UniParc:UPI000005C726, UniRef:UniRef100_A0A7H0FN51, UniRef:UniRef50_A0A1V8YEY9, UniRef:UniRef90_A0A7H0FN51
contig_1	2821270	2821410	-	GHDJDA_14980	5.2	9.0		RefSeq:WP_010707097.1, SO:0001217, UniParc:UPI000005C727, UniRef:UniRef100_A0A855UAI3, UniRef:UniRef50_A0A7H0FN52, UniRef:UniRef90_A0A855UAI3
contig_1	2821688	2821831	-	GHDJDA_14985	5.5	11.5		RefSeq:WP_010714137.1, SO:0001217, UniParc:UPI000005C728, UniRef:UniRef100_Q82ZV1, UniRef:UniRef50_Q82ZV1, UniRef:UniRef90_Q82ZV1
contig_1	2825225	2825473	-	GHDJDA_15005	9.7	4.9		RefSeq:WP_010714141.1, SO:0001217, UniParc:UPI000005C72B, UniRef:UniRef100_A0A7H0FN57, UniRef:UniRef50_A0A059N4M6, UniRef:UniRef90_A0A7H0FN57
contig_1	2825473	2825769	-	GHDJDA_15010	11.2	10.0		RefSeq:WP_010714142.1, SO:0001217, UniParc:UPI00032F7E0C, UniRef:UniRef100_A0A7H0FN58, UniRef:UniRef50_A0A7H0FN58, UniRef:UniRef90_A0A7H0FN58
contig_1	2826448	2826696	-	GHDJDA_15020	9.8	6.1		RefSeq:WP_010707091.1, SO:0001217, UniParc:UPI000005C72E, UniRef:UniRef100_A0A7H0FN60, UniRef:UniRef50_C9A1I8, UniRef:UniRef90_A0A7H0FN60
contig_1	2840651	2840875	-	GHDJDA_15100	8.3	8.6		RefSeq:WP_002355093.1, SO:0001217, UniParc:UPI000005C73D, UniRef:UniRef100_A0A1G1SAR4, UniRef:UniRef50_R3J1S7, UniRef:UniRef90_S4C8L5
contig_1	2847799	2848167	-	GHDJDA_15135	14.0	10.0		
contig_1	2855473	2855799	-	GHDJDA_15175	12.6	10.1		
contig_1	2930503	2930733	-	GHDJDA_15535	8.9	9.0		RefSeq:WP_002387364.1, SO:0001217, UniParc:UPI00019CD08B, UniRef:UniRef100_Q82ZJ8, UniRef:UniRef50_Q82ZJ8, UniRef:UniRef90_Q82ZJ8
contig_1	2947380	2947514	-	GHDJDA_15625	4.8	10.0		SO:0001217, UniParc:UPI00019CD0D6, UniRef:UniRef100_A0A059MX67, UniRef:UniRef50_A0A059MX67, UniRef:UniRef90_A0A059MX67
contig_1	2951358	2952107	-	GHDJDA_15635	27.1	4.9		RefSeq:WP_258078534.1, SO:0001217, UniParc:UPI0021581710, UniRef:UniRef100_UPI0021581710, UniRef:UniRef50_UPI00032E523B, UniRef:UniRef90_UPI0021581710
contig_1	2976930	2977310	-	GHDJDA_15765	14.6	9.2		SO:0001217, UniParc:UPI000005C7B9, UniRef:UniRef100_Q82ZF9, UniRef:UniRef50_Q82ZF9, UniRef:UniRef90_Q82ZF9
contig_1	2977307	2977573	-	GHDJDA_15770	10.0	9.8		RefSeq:WP_002368441.1, SO:0001217, UniParc:UPI000005C7BA, UniRef:UniRef100_A0A1G1SAF8, UniRef:UniRef50_A0A1G1SAF8, UniRef:UniRef90_A0A1G1SAF8
contig_1	2977560	2978171	-	GHDJDA_15775	23.4	9.8		SO:0001217, UniRef:UniRef50_UPI001E55B6EF, UniRef:UniRef90_UPI001E55B6EF
contig_1	2978186	2978788	-	GHDJDA_15780	23.6	9.1		SO:0001217, UniRef:UniRef50_UPI002181E9A5, UniRef:UniRef90_UPI002181E9A5
contig_1	2978754	2978915	-	GHDJDA_15785	6.2	9.8		SO:0001217, UniRef:UniRef50_UPI00032E13CC, UniRef:UniRef90_UPI00032E13CC
contig_1	2979639	2979854	-	GHDJDA_15795	7.9	8.5		RefSeq:WP_010706774.1, SO:0001217, UniParc:UPI000005C7BD, UniRef:UniRef100_A0A9P4D5J2, UniRef:UniRef50_S5RNI3, UniRef:UniRef90_A0A9P4D5J2
contig_1	3089715	3089873	-	GHDJDA_16335	6.0	7.9		
contig_1	3091064	3094696	-	GHDJDA_16345	141.1	6.1		RefSeq:WP_002387416.1, SO:0001217, UniParc:UPI000005C826, UniRef:UniRef100_Q82Z55, UniRef:UniRef50_Q82Z55, UniRef:UniRef90_Q82Z55
contig_1	3095195	3095503	+	GHDJDA_16355	12.3	9.4		RefSeq:WP_002381042.1, SO:0001217, UniParc:UPI000005C828, UniRef:UniRef100_A0A640MJM3, UniRef:UniRef50_A0A179ES03, UniRef:UniRef90_A0A640MJM3
contig_1	3096613	3096942	+	GHDJDA_16365	12.4	8.7		RefSeq:WP_002381040.1, SO:0001217, UniParc:UPI000005C82A, UniRef:UniRef100_A0A640MJL0, UniRef:UniRef50_S1NDD3, UniRef:UniRef90_A0A179ESR1
contig_1	3101843	3102010	-	GHDJDA_16410	5.8	4.1		SO:0001217, UniRef:UniRef50_V7ZIT1, UniRef:UniRef90_V7ZIT1
contig_1	3141340	3141588	-	GHDJDA_16585	9.0	4.8	PF00809.26|Pterin_bind	PFAM:PF00809.26
contig_1	3146513	3146782	-	GHDJDA_16625	10.2	10.1	PF01381.26|HTH_3, PF12844.11|HTH_19, PF13560.10|HTH_31	PFAM:PF01381.26, PFAM:PF12844.11, PFAM:PF13560.10
contig_1	3146760	3147257	-	GHDJDA_16630	18.7	6.1		RefSeq:WP_002387596.1, SO:0001217, UniParc:UPI00019CD27A, UniRef:UniRef100_A0A640MJM2, UniRef:UniRef50_A0A1Q8J4H8, UniRef:UniRef90_A0A1Q8J4H8
contig_1	3177287	3177757	-	GHDJDA_16785	18.0	9.5		
contig_1	3182821	3183111	-	GHDJDA_16820	11.6	9.1		
contig_1	3214143	3214352	+	GHDJDA_16970	8.5	8.2		
contig_2	11992	12126	-	GHDJDA_17085	5.3	9.9		RefSeq:WP_010708487.1, SO:0001217, UniParc:UPI000005992B, UniRef:UniRef100_Q82YU4, UniRef:UniRef50_Q82YU4, UniRef:UniRef90_Q82YU4
contig_2	16911	17093	-	GHDJDA_17125	7.2	6.9		RefSeq:WP_001808764.1, SO:0001217, UniParc:UPI0001B2B95A, UniRef:UniRef100_F6KLP9, UniRef:UniRef50_F6KLP9, UniRef:UniRef90_F6KLP9
contig_2	17510	17998	-	GHDJDA_17130	19.2	7.6		RefSeq:WP_010708485.1, SO:0001217, UniParc:UPI0000059931, UniRef:UniRef100_Q82YU0, UniRef:UniRef50_Q9F1H7, UniRef:UniRef90_Q9F1H7
contig_2	18784	18942	-	GHDJDA_17140	6.2	6.7		SO:0001217, UniRef:UniRef50_Q9F1H5, UniRef:UniRef90_Q9F1H5
contig_2	30160	30777	-	GHDJDA_17200	23.3	8.5		RefSeq:WP_010774160.1, SO:0001217, UniParc:UPI0000059940, UniRef:UniRef100_Q8VT14, UniRef:UniRef50_Q9F1G1, UniRef:UniRef90_Q9F1G1
